YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,AOD,Timestamp,PM2.5
2019,1,1,0,10.74,40.7,0.0,100.12,1.56,351.9,0.373403162,2019-01-01 00:00:00,378.0
2019,1,1,1,9.92,42.86,0.0,100.11,1.81,344.7,0.365100175,2019-01-01 01:00:00,393.25
2019,1,1,2,8.83,45.97,0.0,100.08,1.96,344.3,0.361336857,2019-01-01 02:00:00,418.25
2019,1,1,3,8.1,47.84,0.0,100.04,1.98,346.6,0.358349651,2019-01-01 03:00:00,339.75
2019,1,1,4,7.78,48.13,0.0,100.03,1.81,347.9,0.355445981,2019-01-01 04:00:00,284.5
2019,1,1,5,7.57,47.92,0.0,100.05,1.46,347.3,0.351382703,2019-01-01 05:00:00,265.0
2019,1,1,6,8.1,45.8,0.0,100.12,1.02,338.2,0.435474366,2019-01-01 06:00:00,289.25
2019,1,1,7,9.09,46.76,0.0,100.21,0.74,309.5,0.44067499,2019-01-01 07:00:00,342.25
2019,1,1,8,11.12,41.82,0.0,100.29,0.86,280.7,0.444394231,2019-01-01 08:00:00,391.0
2019,1,1,9,13.77,35.85,0.0,100.31,0.78,263.3,0.351659805,2019-01-01 09:00:00,391.0
2019,1,1,10,18.01,27.71,0.0,100.23,0.72,227.8,0.3543365,2019-01-01 10:00:00,359.75
2019,1,1,11,22.04,19.38,0.0,100.11,0.98,238.7,0.355781794,2019-01-01 11:00:00,266.0
2019,1,1,12,23.3,17.66,0.0,100.01,1.05,252.8,0.357589036,2019-01-01 12:00:00,222.25
2019,1,1,13,23.64,17.18,0.0,99.94,1.01,270.0,0.36322844,2019-01-01 13:00:00,141.5
2019,1,1,14,23.4,17.64,0.0,99.89,0.91,295.4,0.368029386,2019-01-01 14:00:00,100.5
2019,1,1,15,22.19,26.75,0.0,99.88,0.68,344.7,0.37009722,2019-01-01 15:00:00,105.75
2019,1,1,16,19.42,28.9,0.0,99.91,1.35,34.4,0.372765362,2019-01-01 16:00:00,116.75
2019,1,1,17,16.69,30.62,0.0,99.96,2.07,51.9,0.380702585,2019-01-01 17:00:00,165.25
2019,1,1,18,14.82,35.29,0.0,99.99,2.56,63.3,0.396698713,2019-01-01 18:00:00,275.25
2019,1,1,19,13.41,38.88,0.0,100.0,2.8,73.4,0.425520211,2019-01-01 19:00:00,405.0
2019,1,1,20,12.37,40.84,0.0,99.99,2.89,85.4,0.458296388,2019-01-01 20:00:00,405.0
2019,1,1,21,11.45,43.04,0.0,99.98,2.95,98.8,0.491448104,2019-01-01 21:00:00,408.5
2019,1,1,22,10.52,45.78,0.0,99.97,3.05,110.5,0.504994035,2019-01-01 22:00:00,390.5
2019,1,1,23,9.62,48.61,0.0,99.95,3.17,121.3,0.498864084,2019-01-01 23:00:00,305.5
2019,1,2,0,8.91,51.28,0.0,99.96,3.22,131.9,0.486054301,2019-01-02 00:00:00,296.0
2019,1,2,1,8.85,53.18,0.0,99.96,3.07,142.3,0.478624046,2019-01-02 01:00:00,263.0
2019,1,2,2,8.37,55.8,0.0,99.95,2.94,149.8,0.477310181,2019-01-02 02:00:00,253.5
2019,1,2,3,8.15,57.81,0.0,99.93,2.73,155.8,0.47417897,2019-01-02 03:00:00,264.25
2019,1,2,4,7.69,60.11,0.0,99.94,2.58,161.5,0.466739386,2019-01-02 04:00:00,266.5
2019,1,2,5,6.72,64.1,0.0,99.97,2.55,167.1,0.460724473,2019-01-02 05:00:00,267.5
2019,1,2,6,6.15,67.74,0.0,100.04,2.45,173.9,0.606628537,2019-01-02 06:00:00,300.5
2019,1,2,7,8.05,62.79,0.0,100.15,2.05,185.9,0.593846798,2019-01-02 07:00:00,324.0
2019,1,2,8,10.77,53.32,0.0,100.23,2.18,196.5,0.583348215,2019-01-02 08:00:00,336.0
2019,1,2,9,13.69,46.27,0.0,100.27,1.02,192.4,0.6105057,2019-01-02 09:00:00,333.0
2019,1,2,10,17.91,34.2,0.0,100.22,1.85,165.3,0.606163621,2019-01-02 10:00:00,303.0
2019,1,2,11,21.25,26.56,0.0,100.12,2.52,155.7,0.597808838,2019-01-02 11:00:00,218.5
2019,1,2,12,23.03,23.12,0.0,100.0,2.05,147.6,0.586598277,2019-01-02 12:00:00,158.25
2019,1,2,13,23.6,22.05,0.0,99.92,1.42,132.4,0.578799784,2019-01-02 13:00:00,142.0
2019,1,2,14,23.41,22.46,0.0,99.9,1.07,101.3,0.578270793,2019-01-02 14:00:00,133.25
2019,1,2,15,21.79,34.63,0.0,99.91,1.16,69.2,0.584768295,2019-01-02 15:00:00,124.75
2019,1,2,16,18.11,39.82,0.0,99.93,2.13,62.0,0.600436926,2019-01-02 16:00:00,123.0
2019,1,2,17,15.4,41.3,0.0,99.97,2.73,63.9,0.622689009,2019-01-02 17:00:00,135.25
2019,1,2,18,14.07,43.83,0.0,100.03,2.95,68.1,0.645385325,2019-01-02 18:00:00,206.75
2019,1,2,19,13.16,45.36,0.0,100.06,2.96,71.7,0.662910104,2019-01-02 19:00:00,284.0
2019,1,2,20,12.63,45.76,0.0,100.07,2.78,76.1,0.674315155,2019-01-02 20:00:00,284.0
2019,1,2,21,12.39,45.38,0.0,100.07,2.48,80.5,0.681495309,2019-01-02 21:00:00,339.5
2019,1,2,22,12.31,44.72,0.0,100.06,2.09,83.1,0.674877703,2019-01-02 22:00:00,506.0
2019,1,2,23,12.23,44.29,0.0,100.07,1.55,88.2,0.661977887,2019-01-02 23:00:00,506.0
2019,1,3,0,12.46,42.97,0.0,100.11,0.93,104.3,0.648210227,2019-01-03 00:00:00,506.0
2019,1,3,1,12.29,42.8,0.0,100.14,0.34,166.4,0.632856667,2019-01-03 01:00:00,384.25
2019,1,3,2,11.46,45.33,0.0,100.14,0.71,279.7,0.617934942,2019-01-03 02:00:00,90.0
2019,1,3,3,9.89,50.58,0.0,100.12,1.29,296.2,0.604854584,2019-01-03 03:00:00,287.25
2019,1,3,4,8.8,54.44,0.0,100.14,1.81,298.4,0.587567091,2019-01-03 04:00:00,246.75
2019,1,3,5,7.6,59.1,0.0,100.19,2.2,300.1,0.574211538,2019-01-03 05:00:00,262.5
2019,1,3,6,6.66,63.07,0.0,100.25,2.46,300.0,0.755996764,2019-01-03 06:00:00,260.0
2019,1,3,7,8.09,60.65,0.0,100.31,2.25,298.0,0.774248838,2019-01-03 07:00:00,285.5
2019,1,3,8,11.39,48.63,0.0,100.38,2.92,296.4,0.787191093,2019-01-03 08:00:00,338.0
2019,1,3,9,14.07,42.6,0.0,100.42,2.17,288.5,0.755706489,2019-01-03 09:00:00,342.75
2019,1,3,10,18.03,33.53,0.0,100.37,2.41,283.5,0.768909931,2019-01-03 10:00:00,258.5
2019,1,3,11,21.35,26.63,0.0,100.26,2.74,280.5,0.769892216,2019-01-03 11:00:00,212.75
2019,1,3,12,22.74,23.85,0.0,100.15,2.92,280.8,0.756606758,2019-01-03 12:00:00,241.0
2019,1,3,13,23.08,22.9,0.0,100.07,3.12,287.5,0.729699552,2019-01-03 13:00:00,249.0
2019,1,3,14,22.73,23.15,0.0,100.03,3.22,297.2,0.69858402,2019-01-03 14:00:00,237.25
2019,1,3,15,20.39,37.79,0.0,100.03,2.02,310.0,0.67586869,2019-01-03 15:00:00,200.0
2019,1,3,16,16.75,43.11,0.0,100.04,2.41,326.0,0.666970968,2019-01-03 16:00:00,172.25
2019,1,3,17,15.06,41.6,0.0,100.07,2.44,337.6,0.664703846,2019-01-03 17:00:00,215.0
2019,1,3,18,14.45,42.02,0.0,100.1,2.28,345.8,0.655027509,2019-01-03 18:00:00,235.75
2019,1,3,19,13.92,42.59,0.0,100.11,2.1,348.5,0.649916768,2019-01-03 19:00:00,276.5
2019,1,3,20,13.2,44.0,0.0,100.12,2.04,343.5,0.645025551,2019-01-03 20:00:00,293.5
2019,1,3,21,11.94,47.56,0.0,100.1,2.27,335.2,0.62424618,2019-01-03 21:00:00,291.5
2019,1,3,22,10.23,53.28,0.0,100.09,2.68,330.9,0.594820738,2019-01-03 22:00:00,276.0
2019,1,3,23,9.0,57.72,0.0,100.07,2.85,332.6,0.560771346,2019-01-03 23:00:00,261.0
2019,1,4,0,8.1,61.51,0.0,100.08,2.91,336.1,0.534687281,2019-01-04 00:00:00,296.75
2019,1,4,1,7.38,65.7,0.0,100.1,2.9,339.2,0.507286906,2019-01-04 01:00:00,289.0
2019,1,4,2,6.83,69.34,0.0,100.07,2.72,339.4,0.490448803,2019-01-04 02:00:00,272.25
2019,1,4,3,6.47,72.23,0.0,100.06,2.55,335.1,0.480840892,2019-01-04 03:00:00,258.0
2019,1,4,4,6.31,73.87,0.0,100.05,2.29,329.6,0.470017016,2019-01-04 04:00:00,237.0
2019,1,4,5,5.97,76.16,0.0,100.08,2.24,318.1,0.458407432,2019-01-04 05:00:00,228.25
2019,1,4,6,5.69,77.69,0.0,100.13,2.22,301.5,0.416770428,2019-01-04 06:00:00,237.25
2019,1,4,7,7.74,67.97,0.0,100.2,2.25,287.1,0.417439461,2019-01-04 07:00:00,245.0
2019,1,4,8,10.41,57.32,0.0,100.29,2.7,275.3,0.42298615,2019-01-04 08:00:00,295.75
2019,1,4,9,13.68,48.17,0.0,100.33,1.95,263.8,0.260291398,2019-01-04 09:00:00,336.0
2019,1,4,10,18.79,33.79,0.0,100.28,1.76,276.5,0.25891608,2019-01-04 10:00:00,221.5
2019,1,4,11,21.72,25.39,0.0,100.19,1.83,272.8,0.257993609,2019-01-04 11:00:00,162.75
2019,1,4,12,22.87,22.73,0.0,100.08,1.72,272.0,0.259283721,2019-01-04 12:00:00,123.5
2019,1,4,13,23.12,21.98,0.0,100.0,1.44,270.8,0.265146732,2019-01-04 13:00:00,96.5
2019,1,4,14,22.29,23.99,0.0,99.94,1.01,280.9,0.275084496,2019-01-04 14:00:00,89.75
2019,1,4,15,20.81,35.41,0.0,99.91,0.6,325.8,0.293395698,2019-01-04 15:00:00,84.5
2019,1,4,16,19.0,34.16,0.0,99.89,0.95,19.8,0.321874321,2019-01-04 16:00:00,88.0
2019,1,4,17,17.44,35.2,0.0,99.9,1.55,41.6,0.354976147,2019-01-04 17:00:00,96.5
2019,1,4,18,15.72,41.43,0.0,99.93,2.13,54.1,0.379184991,2019-01-04 18:00:00,122.75
2019,1,4,19,14.3,46.1,0.0,99.97,2.54,61.0,0.38526842,2019-01-04 19:00:00,198.25
2019,1,4,20,13.17,48.68,0.0,100.0,2.78,66.7,0.386897653,2019-01-04 20:00:00,272.0
2019,1,4,21,12.51,50.49,0.0,99.99,3.0,74.3,0.396407515,2019-01-04 21:00:00,328.75
2019,1,4,22,12.07,51.63,0.0,99.98,3.06,80.0,0.414746195,2019-01-04 22:00:00,335.5
2019,1,4,23,11.75,52.38,0.0,99.97,3.05,84.7,0.435751915,2019-01-04 23:00:00,259.5
2019,1,5,0,10.31,55.98,0.0,99.96,3.27,88.9,0.4547593,2019-01-05 00:00:00,207.0
2019,1,5,1,9.29,59.26,0.0,99.95,3.3,94.5,0.474307626,2019-01-05 01:00:00,163.75
2019,1,5,2,8.58,62.3,0.0,99.93,3.23,100.3,0.495080799,2019-01-05 02:00:00,187.75
2019,1,5,3,7.91,66.09,0.0,99.91,3.14,105.3,0.513198078,2019-01-05 03:00:00,217.0
2019,1,5,4,7.76,67.99,0.0,99.92,2.98,110.2,0.529527605,2019-01-05 04:00:00,213.0
2019,1,5,5,7.5,70.01,0.0,99.96,2.9,115.5,0.54817456,2019-01-05 05:00:00,214.75
2019,1,5,6,6.82,73.88,0.0,100.03,2.96,120.2,0.599698603,2019-01-05 06:00:00,164.5
2019,1,5,7,9.22,63.74,0.0,100.09,3.16,124.4,0.608917236,2019-01-05 07:00:00,246.75
2019,1,5,8,11.96,53.93,0.0,100.15,3.32,125.1,0.618257225,2019-01-05 08:00:00,295.25
2019,1,5,9,15.3,44.6,0.0,100.17,2.68,122.5,0.777849495,2019-01-05 09:00:00,335.0
2019,1,5,10,19.44,31.96,0.0,100.09,4.27,131.5,0.784561336,2019-01-05 10:00:00,320.75
2019,1,5,11,22.26,25.11,0.0,99.97,4.61,131.3,0.79292506,2019-01-05 11:00:00,268.25
2019,1,5,12,23.46,23.16,0.0,99.86,4.04,127.4,0.80793637,2019-01-05 12:00:00,204.0
2019,1,5,13,23.89,22.55,0.0,99.77,3.61,121.8,0.834098041,2019-01-05 13:00:00,148.25
2019,1,5,14,23.46,23.4,0.0,99.7,3.44,115.4,0.872611821,2019-01-05 14:00:00,129.25
2019,1,5,15,21.38,34.8,0.0,99.67,2.31,108.2,0.916511536,2019-01-05 15:00:00,109.75
2019,1,5,16,17.24,44.63,0.0,99.67,2.97,100.3,0.964339972,2019-01-05 16:00:00,94.0
2019,1,5,17,14.83,47.17,0.0,99.7,3.49,97.1,0.997731328,2019-01-05 17:00:00,128.25
2019,1,5,18,14.03,48.69,0.0,99.73,3.58,95.0,1.00711489,2019-01-05 18:00:00,192.0
2019,1,5,19,13.33,50.46,0.0,99.76,3.6,93.3,1.00502753,2019-01-05 19:00:00,289.0
2019,1,5,20,12.59,52.85,0.0,99.77,3.52,94.4,1.00633049,2019-01-05 20:00:00,343.25
2019,1,5,21,11.89,55.45,0.0,99.75,3.34,97.9,1.01665485,2019-01-05 21:00:00,267.0
2019,1,5,22,11.58,57.05,0.0,99.72,3.07,102.4,1.03383696,2019-01-05 22:00:00,225.0
2019,1,5,23,10.99,59.31,0.0,99.69,2.89,106.5,1.0603857,2019-01-05 23:00:00,211.0
2019,1,6,0,10.36,61.47,0.31,99.69,2.78,108.9,1.0816884,2019-01-06 00:00:00,212.75
2019,1,6,1,9.35,65.5,0.31,99.68,2.81,109.3,1.08719134,2019-01-06 01:00:00,212.0
2019,1,6,2,8.7,68.99,0.31,99.65,2.77,104.6,1.07606912,2019-01-06 02:00:00,227.75
2019,1,6,3,8.16,72.12,0.0,99.61,2.75,97.5,1.03161943,2019-01-06 03:00:00,230.5
2019,1,6,4,7.58,75.34,0.0,99.62,2.72,93.2,0.963858902,2019-01-06 04:00:00,220.0
2019,1,6,5,7.14,78.0,0.0,99.67,2.67,90.4,0.906669676,2019-01-06 05:00:00,214.25
2019,1,6,6,6.74,80.54,0.0,99.72,2.61,88.2,1.08545673,2019-01-06 06:00:00,230.25
2019,1,6,7,8.25,73.41,0.0,99.78,3.1,85.6,1.0875206,2019-01-06 07:00:00,254.25
2019,1,6,8,10.08,65.82,0.0,99.82,2.71,79.6,1.1007936,2019-01-06 08:00:00,274.5
2019,1,6,9,13.16,53.38,0.0,99.85,2.3,85.3,1.15611422,2019-01-06 09:00:00,288.0
2019,1,6,10,16.26,42.81,0.0,99.79,2.26,90.5,1.14805758,2019-01-06 10:00:00,288.0
2019,1,6,11,18.46,36.85,0.0,99.7,1.68,83.5,1.16174161,2019-01-06 11:00:00,286.5
2019,1,6,12,19.93,33.25,0.0,99.62,1.0,61.4,1.16410899,2019-01-06 12:00:00,268.0
2019,1,6,13,20.85,31.08,0.0,99.57,0.79,343.9,1.15625429,2019-01-06 13:00:00,239.0
2019,1,6,14,21.04,30.46,0.0,99.56,1.57,327.7,1.1591301,2019-01-06 14:00:00,219.5
2019,1,6,15,19.58,41.85,0.01,99.57,1.55,336.4,1.18599021,2019-01-06 15:00:00,204.75
2019,1,6,16,16.03,50.1,0.01,99.62,2.48,343.8,1.22156179,2019-01-06 16:00:00,201.0
2019,1,6,17,13.77,52.63,0.0,99.68,3.15,345.7,1.24055278,2019-01-06 17:00:00,208.5
2019,1,6,18,13.05,54.25,0.0,99.76,3.41,346.2,1.2449764,2019-01-06 18:00:00,237.0
2019,1,6,19,12.57,56.02,0.0,99.83,3.59,346.8,1.24546254,2019-01-06 19:00:00,274.0
2019,1,6,20,12.01,58.83,0.0,99.87,3.66,346.1,1.22891068,2019-01-06 20:00:00,265.0
2019,1,6,21,11.36,62.49,0.0,99.87,3.56,343.7,1.19531071,2019-01-06 21:00:00,248.25
2019,1,6,22,10.69,66.81,0.0,99.85,3.43,341.5,1.15385258,2019-01-06 22:00:00,230.75
2019,1,6,23,10.05,71.27,0.0,99.84,3.29,339.9,1.11831141,2019-01-06 23:00:00,214.5
2019,1,7,0,9.47,76.26,0.28,99.86,3.19,338.9,1.09453106,2019-01-07 00:00:00,207.25
2019,1,7,1,8.9,81.63,0.28,99.85,3.1,340.4,1.07533169,2019-01-07 01:00:00,205.0
2019,1,7,2,8.39,86.78,0.28,99.82,3.11,344.7,1.02482224,2019-01-07 02:00:00,213.25
2019,1,7,3,7.87,91.99,0.0,99.81,3.14,348.8,0.967031598,2019-01-07 03:00:00,227.5
2019,1,7,4,7.32,96.78,0.0,99.83,3.01,349.8,0.922738612,2019-01-07 04:00:00,229.0
2019,1,7,5,6.85,100.0,0.0,99.88,2.89,346.4,0.891023278,2019-01-07 05:00:00,222.0
2019,1,7,6,6.97,99.58,0.0,99.96,3.3,339.8,0.934498727,2019-01-07 06:00:00,224.25
2019,1,7,7,8.43,90.21,0.0,100.04,4.28,334.1,0.925321281,2019-01-07 07:00:00,208.75
2019,1,7,8,10.34,80.39,0.0,100.11,3.7,327.3,0.914612174,2019-01-07 08:00:00,201.25
2019,1,7,9,13.7,65.13,0.0,100.12,3.78,330.2,0.832788289,2019-01-07 09:00:00,221.0
2019,1,7,10,17.57,49.52,0.0,100.06,4.97,342.1,0.791291714,2019-01-07 10:00:00,226.0
2019,1,7,11,20.14,41.13,0.0,99.98,5.26,347.7,0.75873208,2019-01-07 11:00:00,211.75
2019,1,7,12,21.45,37.41,0.0,99.89,5.13,353.3,0.736109138,2019-01-07 12:00:00,188.75
2019,1,7,13,21.96,36.06,0.0,99.83,4.92,357.4,0.718720078,2019-01-07 13:00:00,176.75
2019,1,7,14,21.76,36.49,0.0,99.82,4.6,0.9,0.709557354,2019-01-07 14:00:00,152.0
2019,1,7,15,20.66,40.23,0.0,99.83,3.41,1.2,0.703675389,2019-01-07 15:00:00,145.5
2019,1,7,16,16.81,54.35,0.0,99.85,2.5,358.2,0.709387243,2019-01-07 16:00:00,154.5
2019,1,7,17,14.53,57.14,0.0,99.88,2.68,355.7,0.721876442,2019-01-07 17:00:00,164.5
2019,1,7,18,13.71,59.08,0.0,99.94,2.63,354.1,0.728839576,2019-01-07 18:00:00,192.5
2019,1,7,19,12.88,61.54,0.0,99.99,2.65,349.3,0.724060476,2019-01-07 19:00:00,224.0
2019,1,7,20,12.04,64.12,0.0,99.99,2.7,343.2,0.709482789,2019-01-07 20:00:00,215.5
2019,1,7,21,11.14,66.97,0.0,99.99,2.89,335.2,0.681847453,2019-01-07 21:00:00,189.0
2019,1,7,22,10.42,68.61,0.0,99.98,3.08,330.2,0.650458992,2019-01-07 22:00:00,186.75
2019,1,7,23,9.84,69.23,0.0,99.98,3.11,329.7,0.617862403,2019-01-07 23:00:00,180.0
2019,1,8,0,9.21,70.16,0.0,99.98,3.05,333.3,0.588042974,2019-01-08 00:00:00,161.25
2019,1,8,1,8.5,72.44,0.0,99.94,2.92,337.7,0.559386909,2019-01-08 01:00:00,154.5
2019,1,8,2,7.91,75.36,0.0,99.89,2.79,342.3,0.518165171,2019-01-08 02:00:00,146.5
2019,1,8,3,7.25,79.6,0.0,99.86,2.71,342.6,0.472808659,2019-01-08 03:00:00,134.25
2019,1,8,4,6.79,83.78,0.0,99.88,2.62,335.9,0.43034476,2019-01-08 04:00:00,129.0
2019,1,8,5,6.3,88.54,0.0,99.92,2.62,327.2,0.394412965,2019-01-08 05:00:00,129.75
2019,1,8,6,6.21,90.83,0.0,99.99,2.57,318.8,0.403937787,2019-01-08 06:00:00,135.0
2019,1,8,7,8.62,78.21,0.0,100.05,3.37,311.0,0.384427816,2019-01-08 07:00:00,146.5
2019,1,8,8,10.91,68.08,0.0,100.1,2.86,298.8,0.359259784,2019-01-08 08:00:00,173.75
2019,1,8,9,14.26,56.42,0.0,100.11,2.26,287.0,0.326589555,2019-01-08 09:00:00,198.5
2019,1,8,10,18.61,40.19,0.0,100.01,3.37,294.7,0.321545482,2019-01-08 10:00:00,146.0
2019,1,8,11,20.58,33.67,0.0,99.88,3.51,296.2,0.321962655,2019-01-08 11:00:00,112.75
2019,1,8,12,21.64,30.46,0.0,99.75,3.18,300.2,0.326202184,2019-01-08 12:00:00,99.75
2019,1,8,13,22.11,28.67,0.0,99.65,2.74,301.0,0.335355997,2019-01-08 13:00:00,87.0
2019,1,8,14,21.97,28.24,0.0,99.59,2.52,298.9,0.341882825,2019-01-08 14:00:00,74.0
2019,1,8,15,20.95,31.34,0.0,99.58,2.2,297.4,0.345800042,2019-01-08 15:00:00,62.0
2019,1,8,16,17.55,45.0,0.0,99.6,1.85,298.1,0.35187608,2019-01-08 16:00:00,63.25
2019,1,8,17,15.72,43.8,0.0,99.63,2.04,298.1,0.358328581,2019-01-08 17:00:00,66.0
2019,1,8,18,14.97,44.77,0.0,99.69,2.06,299.3,0.358802229,2019-01-08 18:00:00,97.75
2019,1,8,19,14.37,45.49,0.0,99.73,2.03,302.8,0.348087102,2019-01-08 19:00:00,155.5
2019,1,8,20,13.52,47.15,0.0,99.74,2.15,303.2,0.32452178,2019-01-08 20:00:00,177.5
2019,1,8,21,12.13,50.75,0.0,99.75,2.51,304.8,0.296061814,2019-01-08 21:00:00,178.0
2019,1,8,22,10.42,55.96,0.0,99.76,2.98,309.6,0.275736779,2019-01-08 22:00:00,180.5
2019,1,8,23,9.3,59.25,0.0,99.77,3.28,315.5,0.268469572,2019-01-08 23:00:00,170.0
2019,1,9,0,8.57,61.11,0.0,99.78,3.31,319.7,0.271729499,2019-01-09 00:00:00,156.5
2019,1,9,1,7.92,62.37,0.0,99.78,3.25,318.9,0.279575795,2019-01-09 01:00:00,165.75
2019,1,9,2,7.35,64.05,0.0,99.75,3.2,317.8,0.290236503,2019-01-09 02:00:00,176.0
2019,1,9,3,6.83,65.88,0.0,99.73,3.12,316.4,0.298562527,2019-01-09 03:00:00,162.25
2019,1,9,4,6.32,68.07,0.0,99.72,3.04,312.9,0.299728394,2019-01-09 04:00:00,156.5
2019,1,9,5,5.91,70.06,0.0,99.78,3.01,309.6,0.297776669,2019-01-09 05:00:00,153.25
2019,1,9,6,5.67,71.29,0.0,99.85,2.95,307.8,0.407467097,2019-01-09 06:00:00,152.25
2019,1,9,7,8.44,60.01,0.0,99.94,3.49,305.0,0.399061143,2019-01-09 07:00:00,169.5
2019,1,9,8,11.14,51.31,0.0,100.02,3.2,295.4,0.390196681,2019-01-09 08:00:00,183.0
2019,1,9,9,14.99,41.49,0.0,100.03,2.57,287.4,0.326556504,2019-01-09 09:00:00,175.75
2019,1,9,10,19.92,27.28,0.0,99.97,4.24,317.2,0.314494967,2019-01-09 10:00:00,136.75
2019,1,9,11,21.58,24.17,0.0,99.88,4.15,316.1,0.304563195,2019-01-09 11:00:00,133.5
2019,1,9,12,22.52,22.86,0.0,99.78,4.15,313.7,0.296531945,2019-01-09 12:00:00,107.0
2019,1,9,13,22.96,23.1,0.0,99.72,4.23,313.1,0.289832741,2019-01-09 13:00:00,97.0
2019,1,9,14,22.78,24.21,0.0,99.69,4.26,311.7,0.283393711,2019-01-09 14:00:00,74.0
2019,1,9,15,21.59,27.82,0.0,99.69,3.47,310.0,0.274238348,2019-01-09 15:00:00,67.25
2019,1,9,16,17.21,44.41,0.0,99.72,2.51,305.8,0.262523174,2019-01-09 16:00:00,65.75
2019,1,9,17,14.65,45.74,0.0,99.76,2.74,302.8,0.245990962,2019-01-09 17:00:00,64.0
2019,1,9,18,13.72,46.67,0.0,99.8,2.72,302.2,0.228174254,2019-01-09 18:00:00,93.5
2019,1,9,19,12.67,48.7,0.0,99.84,2.78,301.5,0.214291215,2019-01-09 19:00:00,147.25
2019,1,9,20,11.58,51.16,0.0,99.85,2.87,300.6,0.206190348,2019-01-09 20:00:00,208.75
2019,1,9,21,10.44,54.18,0.0,99.86,3.05,302.1,0.20191291,2019-01-09 21:00:00,281.25
2019,1,9,22,9.51,56.45,0.0,99.85,3.14,305.2,0.200909108,2019-01-09 22:00:00,189.0
2019,1,9,23,8.69,58.51,0.0,99.83,3.13,307.1,0.202754185,2019-01-09 23:00:00,156.0
2019,1,10,0,7.95,60.49,0.0,99.84,3.13,309.0,0.20521751,2019-01-10 00:00:00,136.5
2019,1,10,1,7.33,62.64,0.0,99.84,3.14,310.5,0.207072735,2019-01-10 01:00:00,144.0
2019,1,10,2,6.81,64.58,0.0,99.83,3.14,311.6,0.209430128,2019-01-10 02:00:00,120.25
2019,1,10,3,6.29,66.59,0.0,99.8,3.08,312.5,0.209550604,2019-01-10 03:00:00,101.0
2019,1,10,4,5.73,69.03,0.0,99.78,2.97,310.8,0.208969921,2019-01-10 04:00:00,94.0
2019,1,10,5,5.24,71.44,0.0,99.81,2.88,306.4,0.207711443,2019-01-10 05:00:00,99.5
2019,1,10,6,4.94,73.0,0.0,99.87,2.8,301.4,0.320624143,2019-01-10 06:00:00,108.75
2019,1,10,7,7.92,60.54,0.0,99.96,3.25,296.7,0.332587123,2019-01-10 07:00:00,130.75
2019,1,10,8,10.72,51.52,0.0,100.02,2.82,289.7,0.342411965,2019-01-10 08:00:00,191.5
2019,1,10,9,14.9,40.89,0.0,100.04,2.25,287.6,0.253007054,2019-01-10 09:00:00,195.75
2019,1,10,10,19.63,29.39,0.0,100.0,2.9,300.9,0.254932046,2019-01-10 10:00:00,175.25
2019,1,10,11,21.27,26.47,0.0,99.88,2.66,293.5,0.251957089,2019-01-10 11:00:00,113.5
2019,1,10,12,22.23,24.81,0.0,99.77,2.7,294.0,0.250324667,2019-01-10 12:00:00,102.75
2019,1,10,13,22.62,23.92,0.0,99.68,2.61,295.9,0.249495193,2019-01-10 13:00:00,86.25
2019,1,10,14,22.45,23.86,0.0,99.63,2.38,299.7,0.252717257,2019-01-10 14:00:00,65.0
2019,1,10,15,21.36,27.56,0.0,99.61,1.66,304.0,0.257494152,2019-01-10 15:00:00,62.0
2019,1,10,16,19.06,34.45,0.0,99.62,0.93,308.0,0.260525942,2019-01-10 16:00:00,57.0
2019,1,10,17,18.22,31.83,0.0,99.66,0.4,304.9,0.261931509,2019-01-10 17:00:00,58.0
2019,1,10,18,17.4,33.54,0.0,99.71,0.3,139.0,0.25904575,2019-01-10 18:00:00,101.5
2019,1,10,19,16.38,34.76,0.0,99.73,0.81,134.0,0.256363004,2019-01-10 19:00:00,227.25
2019,1,10,20,15.58,36.23,0.0,99.76,0.95,133.3,0.254020214,2019-01-10 20:00:00,321.0
2019,1,10,21,15.02,37.29,0.0,99.77,0.92,135.9,0.255051225,2019-01-10 21:00:00,321.0
2019,1,10,22,14.93,37.89,0.0,99.79,0.67,136.8,0.259691089,2019-01-10 22:00:00,321.0
2019,1,10,23,14.78,39.21,0.0,99.8,0.39,143.4,0.26580146,2019-01-10 23:00:00,321.0
2019,1,11,0,14.39,39.92,0.0,99.8,0.17,331.9,0.274185717,2019-01-11 00:00:00,321.0
2019,1,11,1,13.1,41.61,0.0,99.79,0.65,325.1,0.284221947,2019-01-11 01:00:00,321.0
2019,1,11,2,11.98,43.06,0.0,99.77,0.96,327.3,0.293783844,2019-01-11 02:00:00,321.0
2019,1,11,3,11.01,45.79,0.0,99.76,1.15,332.5,0.300447911,2019-01-11 03:00:00,321.0
2019,1,11,4,10.2,48.35,0.0,99.78,1.12,340.8,0.303214908,2019-01-11 04:00:00,321.0
2019,1,11,5,9.54,50.57,0.0,99.85,0.93,356.3,0.303527206,2019-01-11 05:00:00,321.0
2019,1,11,6,9.09,52.32,0.0,99.96,0.64,13.6,0.459361732,2019-01-11 06:00:00,338.0
2019,1,11,7,9.88,54.26,0.0,100.07,0.32,48.8,0.455896109,2019-01-11 07:00:00,362.5
