YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,AOD,Timestamp,PM2.5
2019,1,1,0,7.38,50.91,0.0,99.8,2.74,343.0,0.33811456,2019-01-01 00:00:00,
2019,1,1,1,6.79,52.52,0.0,99.78,2.68,341.7,0.339388639,2019-01-01 01:00:00,
2019,1,1,2,6.4,52.93,0.0,99.75,2.56,339.9,0.343188614,2019-01-01 02:00:00,
2019,1,1,3,6.12,52.93,0.0,99.71,2.44,336.6,0.345810205,2019-01-01 03:00:00,
2019,1,1,4,5.98,52.4,0.0,99.68,2.3,330.3,0.34339118,2019-01-01 04:00:00,
2019,1,1,5,5.91,51.46,0.0,99.69,2.16,322.3,0.339329302,2019-01-01 05:00:00,
2019,1,1,6,5.69,51.24,0.0,99.75,2.13,311.6,0.540105164,2019-01-01 06:00:00,
2019,1,1,7,6.85,52.5,0.0,99.85,1.93,301.6,0.542055607,2019-01-01 07:00:00,
2019,1,1,8,10.23,40.75,0.0,99.92,2.19,294.6,0.544600189,2019-01-01 08:00:00,
2019,1,1,9,12.95,34.58,0.0,99.95,1.5,290.2,0.439244717,2019-01-01 09:00:00,
2019,1,1,10,17.45,26.12,0.0,99.88,1.22,283.8,0.444597721,2019-01-01 10:00:00,
2019,1,1,11,21.18,18.33,0.0,99.76,1.79,285.2,0.446959227,2019-01-01 11:00:00,
2019,1,1,12,22.2,17.26,0.0,99.67,1.76,285.9,0.446815044,2019-01-01 12:00:00,
2019,1,1,13,22.51,17.11,0.0,99.61,1.65,292.8,0.44311592,2019-01-01 13:00:00,
2019,1,1,14,22.23,17.93,0.0,99.56,1.44,313.3,0.43382293,2019-01-01 14:00:00,
2019,1,1,15,20.55,32.04,0.0,99.55,1.2,352.3,0.428691417,2019-01-01 15:00:00,
2019,1,1,16,16.96,36.42,0.0,99.58,2.05,21.2,0.432395905,2019-01-01 16:00:00,
2019,1,1,17,14.01,39.15,0.0,99.63,2.65,30.8,0.443015873,2019-01-01 17:00:00,
2019,1,1,18,12.4,43.18,0.0,99.67,2.96,35.9,0.469260573,2019-01-01 18:00:00,
2019,1,1,19,11.38,45.83,0.0,99.68,3.14,41.5,0.488993019,2019-01-01 19:00:00,
2019,1,1,20,10.63,47.05,0.0,99.67,3.09,48.4,0.507434726,2019-01-01 20:00:00,
2019,1,1,21,10.19,47.68,0.0,99.66,2.95,56.0,0.504523516,2019-01-01 21:00:00,
2019,1,1,22,9.73,48.63,0.0,99.64,2.9,67.7,0.49287048,2019-01-01 22:00:00,
2019,1,1,23,9.38,49.51,0.0,99.62,2.8,80.3,0.467778057,2019-01-01 23:00:00,
2019,1,2,0,9.61,50.22,0.0,99.64,2.57,94.0,0.458214223,2019-01-02 00:00:00,
2019,1,2,1,9.22,51.83,0.0,99.63,2.57,109.3,0.460062712,2019-01-02 01:00:00,
2019,1,2,2,8.94,53.37,0.0,99.61,2.52,122.2,0.465095401,2019-01-02 02:00:00,
2019,1,2,3,8.65,54.27,0.0,99.59,2.35,132.9,0.468674392,2019-01-02 03:00:00,
2019,1,2,4,8.13,54.6,0.0,99.59,2.23,139.7,0.469410449,2019-01-02 04:00:00,
2019,1,2,5,7.63,54.68,0.0,99.62,2.06,146.5,0.470653534,2019-01-02 05:00:00,
2019,1,2,6,7.63,54.42,0.0,99.7,1.7,153.4,0.730675101,2019-01-02 06:00:00,
2019,1,2,7,8.68,53.99,0.0,99.8,1.2,149.0,0.736812294,2019-01-02 07:00:00,
2019,1,2,8,11.02,47.41,0.0,99.9,1.2,124.5,0.732894897,2019-01-02 08:00:00,
2019,1,2,9,13.6,40.64,0.0,99.94,1.22,106.2,0.897678733,2019-01-02 09:00:00,
2019,1,2,10,17.08,32.65,0.0,99.91,1.47,137.8,0.863049209,2019-01-02 10:00:00,
2019,1,2,11,19.62,28.16,0.0,99.81,1.92,148.9,0.816603482,2019-01-02 11:00:00,
2019,1,2,12,21.76,24.17,0.0,99.7,2.16,151.2,0.771460712,2019-01-02 12:00:00,
2019,1,2,13,22.35,23.35,0.0,99.62,1.94,151.3,0.743403018,2019-01-02 13:00:00,
2019,1,2,14,21.97,24.68,0.0,99.59,1.55,149.8,0.729575932,2019-01-02 14:00:00,
2019,1,2,15,20.28,37.01,0.0,99.6,1.11,131.7,0.726806164,2019-01-02 15:00:00,
2019,1,2,16,18.26,34.63,0.0,99.62,1.39,105.4,0.72881192,2019-01-02 16:00:00,
2019,1,2,17,16.74,35.29,0.0,99.66,1.58,88.9,0.733127236,2019-01-02 17:00:00,
2019,1,2,18,15.91,36.7,0.0,99.72,1.6,73.3,0.735324144,2019-01-02 18:00:00,
2019,1,2,19,14.93,38.91,0.0,99.77,1.5,52.3,0.73943013,2019-01-02 19:00:00,
2019,1,2,20,13.97,41.01,0.0,99.78,1.49,28.5,0.744011045,2019-01-02 20:00:00,
2019,1,2,21,13.18,42.54,0.0,99.78,1.7,9.5,0.740476429,2019-01-02 21:00:00,
2019,1,2,22,12.21,44.66,0.0,99.77,2.04,358.3,0.727298975,2019-01-02 22:00:00,
2019,1,2,23,11.0,47.77,0.0,99.77,2.25,354.4,0.711623251,2019-01-02 23:00:00,
2019,1,3,0,9.89,50.81,0.0,99.8,2.4,349.7,0.69154042,2019-01-03 00:00:00,
2019,1,3,1,8.77,53.96,0.0,99.83,2.56,345.0,0.664372683,2019-01-03 01:00:00,
2019,1,3,2,7.86,56.8,0.0,99.83,2.59,341.6,0.634824932,2019-01-03 02:00:00,
2019,1,3,3,7.1,59.18,0.0,99.8,2.59,336.8,0.602348566,2019-01-03 03:00:00,
2019,1,3,4,6.33,61.73,0.0,99.81,2.65,329.2,0.568588018,2019-01-03 04:00:00,
2019,1,3,5,5.65,63.51,0.0,99.85,2.75,320.8,0.539246559,2019-01-03 05:00:00,
2019,1,3,6,5.09,64.8,0.0,99.9,2.86,314.3,1.02898073,2019-01-03 06:00:00,
2019,1,3,7,6.83,59.09,0.0,99.97,2.61,309.4,0.99135989,2019-01-03 07:00:00,
2019,1,3,8,10.15,46.69,0.0,100.03,3.59,305.8,0.934508801,2019-01-03 08:00:00,
2019,1,3,9,12.9,40.88,0.0,100.08,2.71,299.4,0.849681973,2019-01-03 09:00:00,
2019,1,3,10,17.09,33.33,0.0,100.04,2.74,299.6,0.777688205,2019-01-03 10:00:00,
2019,1,3,11,20.22,27.31,0.0,99.94,3.66,300.3,0.703841627,2019-01-03 11:00:00,
2019,1,3,12,21.15,25.82,0.0,99.84,3.82,297.8,0.639278829,2019-01-03 12:00:00,
2019,1,3,13,21.54,24.88,0.0,99.77,3.87,299.1,0.588916719,2019-01-03 13:00:00,
2019,1,3,14,21.29,25.26,0.0,99.73,3.72,302.4,0.557653606,2019-01-03 14:00:00,
2019,1,3,15,19.11,38.48,0.0,99.72,2.31,309.9,0.544922829,2019-01-03 15:00:00,
2019,1,3,16,15.36,46.14,0.0,99.72,2.64,318.8,0.545769989,2019-01-03 16:00:00,
2019,1,3,17,13.14,48.12,0.0,99.74,2.93,322.3,0.550810814,2019-01-03 17:00:00,
2019,1,3,18,12.05,51.03,0.0,99.77,3.04,323.0,0.556384623,2019-01-03 18:00:00,
2019,1,3,19,11.07,53.85,0.0,99.79,3.16,321.0,0.561172485,2019-01-03 19:00:00,
2019,1,3,20,10.2,56.69,0.0,99.8,3.33,319.1,0.549109101,2019-01-03 20:00:00,
2019,1,3,21,9.54,59.12,0.0,99.8,3.47,318.0,0.523542583,2019-01-03 21:00:00,
2019,1,3,22,8.94,61.97,0.0,99.77,3.43,319.9,0.489999801,2019-01-03 22:00:00,
2019,1,3,23,8.26,65.59,0.0,99.74,3.31,324.6,0.455858886,2019-01-03 23:00:00,
2019,1,4,0,7.67,68.76,0.0,99.76,3.23,329.1,0.419846416,2019-01-04 00:00:00,
2019,1,4,1,7.04,71.94,0.0,99.75,3.07,330.8,0.388539761,2019-01-04 01:00:00,
2019,1,4,2,6.49,74.52,0.0,99.72,2.99,327.2,0.369132876,2019-01-04 02:00:00,
2019,1,4,3,6.05,76.12,0.0,99.69,2.93,322.6,0.358539164,2019-01-04 03:00:00,
2019,1,4,4,5.67,77.27,0.0,99.68,2.94,316.9,0.350508898,2019-01-04 04:00:00,
2019,1,4,5,5.37,78.02,0.0,99.7,2.95,308.3,0.345064282,2019-01-04 05:00:00,
2019,1,4,6,5.14,78.77,0.0,99.74,2.99,301.7,0.478273958,2019-01-04 06:00:00,
2019,1,4,7,7.64,66.49,0.0,99.81,3.11,298.5,0.484506041,2019-01-04 07:00:00,
2019,1,4,8,10.62,55.31,0.0,99.91,3.29,294.4,0.486212134,2019-01-04 08:00:00,
2019,1,4,9,13.49,47.76,0.0,99.96,2.02,285.2,0.275827467,2019-01-04 09:00:00,
2019,1,4,10,16.71,37.97,0.0,99.93,2.0,297.7,0.274760574,2019-01-04 10:00:00,
2019,1,4,11,18.84,30.97,0.0,99.86,2.1,307.5,0.271947533,2019-01-04 11:00:00,
2019,1,4,12,19.5,28.71,0.0,99.76,1.6,299.9,0.270313859,2019-01-04 12:00:00,
2019,1,4,13,19.57,28.29,0.0,99.69,1.09,296.1,0.26782304,2019-01-04 13:00:00,
2019,1,4,14,19.09,31.79,0.0,99.63,0.64,306.2,0.271654755,2019-01-04 14:00:00,
2019,1,4,15,17.88,38.79,0.0,99.59,0.55,339.9,0.282034189,2019-01-04 15:00:00,
2019,1,4,16,16.27,39.94,0.0,99.57,0.92,10.0,0.290556133,2019-01-04 16:00:00,
2019,1,4,17,15.02,41.6,0.0,99.58,1.37,27.9,0.300458431,2019-01-04 17:00:00,
2019,1,4,18,13.93,45.05,0.0,99.61,1.7,41.7,0.303913653,2019-01-04 18:00:00,
2019,1,4,19,13.0,48.52,0.0,99.65,1.93,47.5,0.304626256,2019-01-04 19:00:00,
2019,1,4,20,12.15,51.32,0.0,99.68,2.2,56.7,0.310778558,2019-01-04 20:00:00,
2019,1,4,21,11.27,53.2,0.0,99.67,2.55,64.2,0.324080706,2019-01-04 21:00:00,
2019,1,4,22,9.78,55.73,0.0,99.67,2.91,67.8,0.340962678,2019-01-04 22:00:00,
2019,1,4,23,8.92,57.78,0.0,99.64,3.2,74.4,0.358251005,2019-01-04 23:00:00,
2019,1,5,0,8.35,59.47,0.0,99.63,3.32,81.5,0.375677079,2019-01-05 00:00:00,
2019,1,5,1,7.82,61.04,0.0,99.61,3.33,89.5,0.393887937,2019-01-05 01:00:00,
2019,1,5,2,7.26,63.41,0.0,99.6,3.26,96.7,0.413689047,2019-01-05 02:00:00,
2019,1,5,3,6.7,66.2,0.0,99.57,3.16,104.7,0.430829525,2019-01-05 03:00:00,
2019,1,5,4,6.19,69.25,0.0,99.57,3.09,112.8,0.44569248,2019-01-05 04:00:00,
2019,1,5,5,5.73,72.56,0.0,99.62,3.04,120.0,0.462326527,2019-01-05 05:00:00,
2019,1,5,6,5.33,75.9,0.0,99.68,2.96,126.5,0.615314066,2019-01-05 06:00:00,
2019,1,5,7,7.61,67.05,0.0,99.75,2.73,132.6,0.638069332,2019-01-05 07:00:00,
2019,1,5,8,10.57,56.69,0.0,99.82,3.08,134.7,0.655578256,2019-01-05 08:00:00,
2019,1,5,9,13.7,48.59,0.0,99.85,2.05,127.9,0.753418088,2019-01-05 09:00:00,
2019,1,5,10,18.23,35.82,0.0,99.79,3.57,137.2,0.774414062,2019-01-05 10:00:00,
2019,1,5,11,21.39,27.16,0.0,99.68,4.14,138.4,0.789004803,2019-01-05 11:00:00,
2019,1,5,12,22.6,24.85,0.0,99.56,3.56,134.1,0.801578045,2019-01-05 12:00:00,
2019,1,5,13,23.01,24.16,0.0,99.47,3.14,127.2,0.817735016,2019-01-05 13:00:00,
2019,1,5,14,22.62,25.01,0.0,99.4,3.04,120.6,0.837699175,2019-01-05 14:00:00,
2019,1,5,15,20.58,37.95,0.0,99.37,2.04,113.4,0.869146585,2019-01-05 15:00:00,
2019,1,5,16,16.6,46.67,0.0,99.37,2.68,104.2,0.922698021,2019-01-05 16:00:00,
2019,1,5,17,14.16,49.01,0.0,99.4,3.17,99.3,0.982829809,2019-01-05 17:00:00,
2019,1,5,18,13.18,51.42,0.0,99.44,3.38,97.5,1.04835498,2019-01-05 18:00:00,
2019,1,5,19,12.43,53.48,0.0,99.48,3.48,96.9,1.11703765,2019-01-05 19:00:00,
2019,1,5,20,11.79,55.55,0.0,99.48,3.45,98.5,1.18567574,2019-01-05 20:00:00,
2019,1,5,21,11.29,57.53,0.0,99.46,3.32,100.9,1.26064861,2019-01-05 21:00:00,
2019,1,5,22,11.04,58.84,0.0,99.43,3.12,103.0,1.3427217,2019-01-05 22:00:00,
2019,1,5,23,10.57,60.56,0.0,99.4,3.0,105.1,1.42830765,2019-01-05 23:00:00,
2019,1,6,0,10.12,62.15,0.25,99.39,2.88,107.6,1.50061166,2019-01-06 00:00:00,
2019,1,6,1,9.64,64.84,0.41,99.38,2.73,109.7,1.55444658,2019-01-06 01:00:00,
2019,1,6,2,9.15,68.36,0.78,99.35,2.54,107.2,1.5962832,2019-01-06 02:00:00,
2019,1,6,3,8.67,72.15,1.46,99.32,2.37,100.9,1.61869442,2019-01-06 03:00:00,
2019,1,6,4,8.46,74.91,2.2,99.33,2.21,95.2,1.60511696,2019-01-06 04:00:00,
2019,1,6,5,8.31,77.17,1.36,99.38,2.09,90.8,1.59255672,2019-01-06 05:00:00,
2019,1,6,6,8.09,79.26,0.54,99.44,2.07,86.1,1.46980309,2019-01-06 06:00:00,
2019,1,6,7,9.06,76.46,0.21,99.5,2.1,81.5,1.52505493,2019-01-06 07:00:00,
2019,1,6,8,10.24,71.57,0.02,99.56,2.72,75.1,1.57636905,2019-01-06 08:00:00,
2019,1,6,9,11.93,66.84,0.02,99.6,2.2,58.4,1.46047747,2019-01-06 09:00:00,
2019,1,6,10,14.94,53.23,0.02,99.57,2.37,58.8,1.48335099,2019-01-06 10:00:00,
2019,1,6,11,18.23,38.74,0.03,99.48,3.19,72.5,1.51237381,2019-01-06 11:00:00,
2019,1,6,12,19.5,35.05,0.06,99.39,3.25,62.9,1.55621147,2019-01-06 12:00:00,
2019,1,6,13,19.78,34.57,0.08,99.33,3.08,50.0,1.5786258,2019-01-06 13:00:00,
2019,1,6,14,19.65,35.26,0.05,99.32,2.98,36.3,1.56029546,2019-01-06 14:00:00,
2019,1,6,15,18.15,45.5,2.12,99.34,1.99,20.3,1.46860862,2019-01-06 15:00:00,
2019,1,6,16,14.79,55.91,2.48,99.39,2.64,3.9,1.34240854,2019-01-06 16:00:00,
2019,1,6,17,12.87,59.54,0.71,99.46,3.2,354.6,1.22664964,2019-01-06 17:00:00,
2019,1,6,18,12.81,60.58,0.56,99.54,3.42,348.2,1.14536035,2019-01-06 18:00:00,
2019,1,6,19,12.69,61.74,0.36,99.6,3.97,344.8,1.0757798,2019-01-06 19:00:00,
2019,1,6,20,12.34,64.2,0.04,99.64,4.31,343.8,1.00919867,2019-01-06 20:00:00,
2019,1,6,21,11.33,69.69,0.03,99.63,3.99,344.0,0.946938217,2019-01-06 21:00:00,
2019,1,6,22,10.57,74.91,0.09,99.61,3.84,345.7,0.897324145,2019-01-06 22:00:00,
2019,1,6,23,9.93,79.73,0.12,99.59,3.63,346.3,0.862655103,2019-01-06 23:00:00,
2019,1,7,0,9.33,84.24,0.38,99.6,3.35,347.4,0.840237916,2019-01-07 00:00:00,
2019,1,7,1,8.81,87.93,0.33,99.58,3.14,349.7,0.824354947,2019-01-07 01:00:00,
2019,1,7,2,8.4,90.52,0.3,99.55,3.08,351.8,0.807171524,2019-01-07 02:00:00,
2019,1,7,3,7.98,92.97,0.03,99.53,3.03,351.7,0.779381633,2019-01-07 03:00:00,
2019,1,7,4,7.54,95.37,0.0,99.55,2.98,348.4,0.763755798,2019-01-07 04:00:00,
2019,1,7,5,7.17,97.25,0.0,99.61,2.98,342.4,0.770231962,2019-01-07 05:00:00,
2019,1,7,6,6.89,98.89,0.01,99.69,3.05,335.4,0.98200959,2019-01-07 06:00:00,
2019,1,7,7,8.55,89.94,0.08,99.76,4.23,329.9,0.965029716,2019-01-07 07:00:00,
2019,1,7,8,10.54,81.22,0.0,99.83,4.19,325.4,0.926016569,2019-01-07 08:00:00,
2019,1,7,9,13.89,66.77,0.0,99.85,3.91,325.0,0.960618734,2019-01-07 09:00:00,
2019,1,7,10,17.57,50.11,0.0,99.8,4.81,330.6,0.930130363,2019-01-07 10:00:00,
2019,1,7,11,19.66,42.05,0.0,99.72,4.39,329.6,0.894183636,2019-01-07 11:00:00,
2019,1,7,12,21.07,36.92,0.0,99.63,3.93,330.9,0.856567621,2019-01-07 12:00:00,
2019,1,7,13,21.49,35.15,0.0,99.57,3.64,334.3,0.823814511,2019-01-07 13:00:00,
2019,1,7,14,21.1,35.42,0.0,99.55,3.46,335.7,0.789157867,2019-01-07 14:00:00,
2019,1,7,15,19.68,41.86,0.0,99.56,2.38,333.5,0.755214274,2019-01-07 15:00:00,
2019,1,7,16,15.98,53.64,0.0,99.57,2.36,328.0,0.724559844,2019-01-07 16:00:00,
2019,1,7,17,13.69,55.5,0.0,99.6,2.72,324.6,0.682244241,2019-01-07 17:00:00,
2019,1,7,18,12.56,57.71,0.0,99.65,2.97,323.6,0.630125344,2019-01-07 18:00:00,
2019,1,7,19,11.65,59.44,0.0,99.69,3.11,323.9,0.573349297,2019-01-07 19:00:00,
2019,1,7,20,10.88,61.72,0.0,99.71,3.23,323.6,0.524477422,2019-01-07 20:00:00,
2019,1,7,21,10.31,64.36,0.0,99.71,3.32,323.6,0.478854537,2019-01-07 21:00:00,
2019,1,7,22,9.75,68.13,0.0,99.7,3.34,325.4,0.443386644,2019-01-07 22:00:00,
2019,1,7,23,9.13,73.09,0.0,99.68,3.31,329.9,0.409080535,2019-01-07 23:00:00,
2019,1,8,0,8.39,78.85,0.0,99.66,3.15,335.0,0.384321272,2019-01-08 00:00:00,
2019,1,8,1,8.0,81.82,0.0,99.62,2.94,338.9,0.364129037,2019-01-08 01:00:00,
2019,1,8,2,7.28,86.05,0.0,99.57,2.83,341.1,0.34937501,2019-01-08 02:00:00,
2019,1,8,3,6.54,90.36,0.0,99.54,2.81,334.1,0.333849669,2019-01-08 03:00:00,
2019,1,8,4,6.55,90.31,0.0,99.56,2.74,326.0,0.317012429,2019-01-08 04:00:00,
2019,1,8,5,5.99,93.73,0.0,99.59,2.87,317.5,0.299507916,2019-01-08 05:00:00,
2019,1,8,6,6.51,90.47,0.0,99.64,2.77,312.4,0.407376587,2019-01-08 06:00:00,
2019,1,8,7,8.84,77.34,0.0,99.7,3.74,309.6,0.376399279,2019-01-08 07:00:00,
2019,1,8,8,10.57,69.15,0.0,99.75,3.28,304.7,0.353304774,2019-01-08 08:00:00,
2019,1,8,9,12.73,61.13,0.0,99.75,2.38,291.0,0.40061897,2019-01-08 09:00:00,
2019,1,8,10,16.91,46.24,0.0,99.68,3.32,296.5,0.392170936,2019-01-08 10:00:00,
2019,1,8,11,19.93,35.96,0.0,99.55,3.85,302.2,0.385522902,2019-01-08 11:00:00,97.7
2019,1,8,12,21.16,31.64,0.0,99.4,3.16,299.6,0.380924225,2019-01-08 12:00:00,95.88
2019,1,8,13,21.77,29.05,0.0,99.31,3.06,291.5,0.371289045,2019-01-08 13:00:00,87.08
2019,1,8,14,21.59,28.25,0.0,99.25,3.21,287.4,0.35462895,2019-01-08 14:00:00,82.42
2019,1,8,15,20.4,32.7,0.0,99.24,2.61,287.9,0.336881906,2019-01-08 15:00:00,76.72
2019,1,8,16,16.34,47.23,0.0,99.25,2.42,293.1,0.321290314,2019-01-08 16:00:00,76.28
2019,1,8,17,13.7,48.42,0.0,99.31,2.94,302.2,0.306195021,2019-01-08 17:00:00,67.37
2019,1,8,18,12.48,50.72,0.0,99.36,3.27,311.6,0.292498708,2019-01-08 18:00:00,64.93
2019,1,8,19,11.54,52.47,0.0,99.41,3.48,316.6,0.284512937,2019-01-08 19:00:00,81.01
2019,1,8,20,10.87,53.53,0.0,99.44,3.6,316.7,0.286809415,2019-01-08 20:00:00,105.12
2019,1,8,21,10.37,54.47,0.0,99.46,3.74,314.9,0.2981354,2019-01-08 21:00:00,103.63
2019,1,8,22,9.82,55.86,0.0,99.46,3.78,312.0,0.309007883,2019-01-08 22:00:00,110.66
2019,1,8,23,9.15,57.88,0.0,99.46,3.68,308.1,0.315249771,2019-01-08 23:00:00,114.7
2019,1,9,0,8.52,59.69,0.0,99.46,3.58,304.0,0.31517449,2019-01-09 00:00:00,119.51
2019,1,9,1,8.05,60.88,0.0,99.44,3.61,300.5,0.309856802,2019-01-09 01:00:00,104.94
2019,1,9,2,7.68,61.5,0.0,99.42,3.65,299.7,0.299051613,2019-01-09 02:00:00,99.32
2019,1,9,3,7.2,62.59,0.0,99.37,3.55,300.8,0.280841231,2019-01-09 03:00:00,100.0
2019,1,9,4,6.75,63.92,0.0,99.38,3.54,302.7,0.2604976,2019-01-09 04:00:00,92.72
2019,1,9,5,6.31,65.09,0.0,99.44,3.53,305.3,0.244995788,2019-01-09 05:00:00,90.87
2019,1,9,6,5.86,66.16,0.0,99.5,3.46,307.4,0.371369869,2019-01-09 06:00:00,83.88
2019,1,9,7,7.72,58.26,0.0,99.58,4.51,305.8,0.353925109,2019-01-09 07:00:00,83.22
2019,1,9,8,10.3,50.12,0.0,99.65,3.92,298.1,0.329065502,2019-01-09 08:00:00,88.03
2019,1,9,9,14.2,41.14,0.0,99.67,3.29,290.8,0.353853166,2019-01-09 09:00:00,86.85
2019,1,9,10,19.46,28.39,0.0,99.62,5.78,314.1,0.337948233,2019-01-09 10:00:00,85.38
2019,1,9,11,21.33,25.02,0.0,99.53,5.74,311.7,0.313927591,2019-01-09 11:00:00,81.01
2019,1,9,12,22.31,24.02,0.0,99.45,5.64,308.9,0.280212432,2019-01-09 12:00:00,70.67
2019,1,9,13,22.75,23.66,0.0,99.39,5.64,308.0,0.246539339,2019-01-09 13:00:00,62.69
2019,1,9,14,22.41,24.03,0.0,99.35,5.45,308.3,0.220838591,2019-01-09 14:00:00,61.82
2019,1,9,15,21.1,27.24,0.0,99.36,4.33,308.6,0.206580162,2019-01-09 15:00:00,61.85
2019,1,9,16,16.49,42.44,0.0,99.39,2.97,305.8,0.200966671,2019-01-09 16:00:00,54.24
2019,1,9,17,13.31,47.75,0.0,99.42,3.42,303.8,0.199695483,2019-01-09 17:00:00,53.89
2019,1,9,18,12.23,49.6,0.0,99.46,3.46,301.2,0.2019317,2019-01-09 18:00:00,54.16
2019,1,9,19,11.26,51.47,0.0,99.49,3.45,298.0,0.206392452,2019-01-09 19:00:00,73.45
2019,1,9,20,10.43,53.15,0.0,99.52,3.48,296.3,0.211601034,2019-01-09 20:00:00,90.12
2019,1,9,21,9.7,54.76,0.0,99.53,3.45,296.0,0.214622557,2019-01-09 21:00:00,101.04
2019,1,9,22,8.97,56.67,0.0,99.5,3.39,295.4,0.213656902,2019-01-09 22:00:00,104.91
2019,1,9,23,8.34,58.41,0.0,99.49,3.34,295.6,0.209741101,2019-01-09 23:00:00,111.42
2019,1,10,0,7.82,59.92,0.0,99.5,3.33,296.2,0.204001859,2019-01-10 00:00:00,117.4
2019,1,10,1,7.4,61.37,0.0,99.52,3.35,297.3,0.198508009,2019-01-10 01:00:00,115.14
2019,1,10,2,7.01,62.7,0.0,99.49,3.37,299.3,0.193731025,2019-01-10 02:00:00,105.78
2019,1,10,3,6.45,64.63,0.0,99.44,3.26,299.5,0.187082201,2019-01-10 03:00:00,99.17
2019,1,10,4,5.91,66.73,0.0,99.42,3.19,298.3,0.17875509,2019-01-10 04:00:00,93.43
2019,1,10,5,5.42,68.52,0.0,99.43,3.14,296.6,0.170965999,2019-01-10 05:00:00,84.94
2019,1,10,6,5.12,69.83,0.0,99.51,3.19,295.4,0.401260406,2019-01-10 06:00:00,75.99
2019,1,10,7,7.67,59.22,0.0,99.59,4.1,295.1,0.388321042,2019-01-10 07:00:00,82.65
2019,1,10,8,10.49,50.37,0.0,99.64,3.59,291.8,0.372141838,2019-01-10 08:00:00,91.86
2019,1,10,9,14.6,40.19,0.0,99.68,2.98,292.1,0.293645829,2019-01-10 09:00:00,112.13
2019,1,10,10,19.27,28.73,0.0,99.62,4.06,304.0,0.285558254,2019-01-10 10:00:00,121.55
2019,1,10,11,20.86,25.69,0.0,99.53,3.82,305.9,0.274958104,2019-01-10 11:00:00,112.2
2019,1,10,12,21.7,23.82,0.0,99.41,3.53,305.1,0.265880376,2019-01-10 12:00:00,89.5
2019,1,10,13,22.06,22.62,0.0,99.32,3.36,303.8,0.263099015,2019-01-10 13:00:00,72.87
2019,1,10,14,21.84,22.19,0.0,99.28,2.97,305.6,0.266810775,2019-01-10 14:00:00,67.48
2019,1,10,15,20.64,27.66,0.0,99.25,1.92,310.1,0.265916169,2019-01-10 15:00:00,56.93
2019,1,10,16,17.85,35.71,0.0,99.25,1.3,320.9,0.262061208,2019-01-10 16:00:00,
2019,1,10,17,17.0,30.49,0.0,99.3,0.98,339.7,0.25767082,2019-01-10 17:00:00,35.22
2019,1,10,18,16.41,30.99,0.0,99.35,0.72,20.2,0.257011384,2019-01-10 18:00:00,41.3
2019,1,10,19,15.68,32.21,0.0,99.39,0.8,48.5,0.25582391,2019-01-10 19:00:00,83.7
2019,1,10,20,15.03,33.5,0.0,99.42,0.88,62.3,0.25607127,2019-01-10 20:00:00,118.06
2019,1,10,21,14.44,34.91,0.0,99.45,0.85,64.0,0.258714736,2019-01-10 21:00:00,142.4
2019,1,10,22,13.82,36.75,0.0,99.48,0.75,58.0,0.264935344,2019-01-10 22:00:00,153.16
2019,1,10,23,13.23,37.99,0.0,99.5,0.72,39.9,0.275858939,2019-01-10 23:00:00,159.5
2019,1,11,0,12.52,39.36,0.0,99.51,0.75,30.3,0.291252851,2019-01-11 00:00:00,165.9
2019,1,11,1,11.76,40.34,0.0,99.49,0.92,21.0,0.308360189,2019-01-11 01:00:00,147.94
2019,1,11,2,10.96,41.68,0.0,99.46,1.16,19.7,0.324445993,2019-01-11 02:00:00,141.62
2019,1,11,3,9.65,45.35,0.0,99.44,1.31,24.8,0.339096546,2019-01-11 03:00:00,139.73
2019,1,11,4,8.38,49.41,0.0,99.46,1.5,35.0,0.350642264,2019-01-11 04:00:00,139.0
2019,1,11,5,7.98,50.95,0.0,99.51,1.63,48.5,0.359673738,2019-01-11 05:00:00,131.36
2019,1,11,6,7.56,52.95,0.0,99.62,1.53,63.3,0.548277855,2019-01-11 06:00:00,134.44
2019,1,11,7,8.59,54.56,0.0,99.72,1.27,83.7,0.546520591,2019-01-11 07:00:00,157.28
2019,1,11,8,11.26,44.94,0.0,99.81,1.36,108.4,0.545753181,2019-01-11 08:00:00,193.05
2019,1,11,9,14.41,37.74,0.0,99.85,1.06,136.5,0.635956228,2019-01-11 09:00:00,237.78
2019,1,11,10,19.05,26.14,0.0,99.81,1.18,143.6,0.646525204,2019-01-11 10:00:00,257.67
2019,1,11,11,20.62,22.84,0.0,99.71,0.46,107.7,0.659232497,2019-01-11 11:00:00,239.71
2019,1,11,12,21.49,20.94,0.0,99.6,0.61,27.4,0.670263469,2019-01-11 12:00:00,193.62
2019,1,11,13,21.84,19.93,0.0,99.52,1.05,17.2,0.67669189,2019-01-11 13:00:00,181.06
2019,1,11,14,21.47,20.0,0.0,99.45,1.29,19.4,0.679148078,2019-01-11 14:00:00,
2019,1,11,15,20.26,27.83,0.0,99.43,1.07,22.5,0.674088657,2019-01-11 15:00:00,326.82
2019,1,11,16,18.05,32.26,0.0,99.43,1.02,33.4,0.664587438,2019-01-11 16:00:00,
2019,1,11,17,17.21,28.27,0.0,99.48,1.05,49.6,0.65449059,2019-01-11 17:00:00,
