YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,AOD,Timestamp,PM2.5
2019,1,2,16,17.73,35.36,0.0,99.27,1.19,287.1,0.914016008,2019-01-02 16:00:00,207.75
2019,1,2,17,15.93,35.54,0.0,99.31,1.61,314.0,0.872105241,2019-01-02 17:00:00,205.25
2019,1,2,18,14.39,39.36,0.0,99.38,2.26,329.7,0.822940409,2019-01-02 18:00:00,221.5
2019,1,2,19,12.27,45.77,0.0,99.42,2.85,338.2,0.776527822,2019-01-02 19:00:00,267.5
2019,1,2,20,10.72,50.24,0.0,99.43,3.2,343.1,0.72679466,2019-01-02 20:00:00,330.25
2019,1,2,21,9.72,53.44,0.0,99.43,3.31,346.4,0.673064351,2019-01-02 21:00:00,442.75
2019,1,2,22,8.94,55.9,0.0,99.41,3.28,348.0,0.622254968,2019-01-02 22:00:00,462.75
2019,1,2,23,8.3,57.94,0.0,99.4,3.2,347.2,0.577245653,2019-01-02 23:00:00,514.5
2019,1,3,0,7.78,59.59,0.0,99.43,3.16,342.1,0.539480805,2019-01-03 00:00:00,507.5
2019,1,3,1,7.33,60.84,0.0,99.45,3.15,334.8,0.507502317,2019-01-03 01:00:00,495.75
2019,1,3,2,6.86,62.34,0.0,99.42,3.18,328.8,0.481324136,2019-01-03 02:00:00,477.25
2019,1,3,3,6.32,64.01,0.0,99.39,3.22,323.3,0.465967506,2019-01-03 03:00:00,444.25
2019,1,3,4,5.82,65.23,0.0,99.39,3.27,316.2,0.457516521,2019-01-03 04:00:00,390.5
2019,1,3,5,5.36,66.31,0.0,99.43,3.31,309.0,0.45263654,2019-01-03 05:00:00,370.5
2019,1,3,6,5.02,67.93,0.0,99.48,3.32,303.1,0.689611733,2019-01-03 06:00:00,371.0
2019,1,3,7,7.16,61.14,0.0,99.53,3.44,299.6,0.640839875,2019-01-03 07:00:00,388.0
2019,1,3,8,10.18,52.43,0.0,99.62,4.28,295.9,0.594385684,2019-01-03 08:00:00,432.5
2019,1,3,9,13.21,46.82,0.0,99.67,3.21,287.0,0.563236654,2019-01-03 09:00:00,477.25
2019,1,3,10,17.51,39.48,0.0,99.63,4.26,298.0,0.543445408,2019-01-03 10:00:00,491.75
2019,1,3,11,20.0,33.69,0.0,99.54,5.32,300.0,0.52485615,2019-01-03 11:00:00,379.5
2019,1,3,12,21.06,30.13,0.0,99.44,5.52,296.5,0.514036775,2019-01-03 12:00:00,171.0
2019,1,3,13,21.37,28.41,0.0,99.36,5.57,294.8,0.506881595,2019-01-03 13:00:00,113.0
2019,1,3,14,21.04,28.47,0.0,99.32,5.44,293.6,0.508416474,2019-01-03 14:00:00,105.75
2019,1,3,15,19.63,33.35,0.0,99.3,4.16,292.6,0.511653781,2019-01-03 15:00:00,128.5
2019,1,3,16,15.44,48.07,0.0,99.31,3.06,290.4,0.50955683,2019-01-03 16:00:00,169.0
2019,1,3,17,12.7,53.76,0.0,99.33,3.49,290.6,0.493406445,2019-01-03 17:00:00,215.0
2019,1,3,18,11.8,56.25,0.0,99.36,3.59,293.5,0.463181853,2019-01-03 18:00:00,218.0
2019,1,3,19,11.01,58.8,0.0,99.38,3.64,297.8,0.4217439,2019-01-03 19:00:00,
2019,1,3,20,10.34,61.63,0.0,99.4,3.71,302.4,0.372624099,2019-01-03 20:00:00,
2019,1,3,21,9.69,64.91,0.0,99.42,3.75,307.1,0.330322713,2019-01-03 21:00:00,
2019,1,3,22,8.87,68.85,0.0,99.37,3.58,311.3,0.298125088,2019-01-03 22:00:00,
2019,1,3,23,8.1,72.37,0.0,99.35,3.42,316.1,0.272974849,2019-01-03 23:00:00,
2019,1,4,0,7.42,75.5,0.0,99.35,3.25,317.0,0.254878044,2019-01-04 00:00:00,
2019,1,4,1,6.75,78.06,0.0,99.32,3.11,312.4,0.245782658,2019-01-04 01:00:00,
2019,1,4,2,6.34,78.45,0.0,99.28,3.18,307.2,0.244384274,2019-01-04 02:00:00,
2019,1,4,3,6.05,78.15,0.0,99.25,3.27,304.4,0.247260898,2019-01-04 03:00:00,
2019,1,4,4,5.73,78.68,0.0,99.23,3.33,300.3,0.246171042,2019-01-04 04:00:00,
2019,1,4,5,5.43,79.11,0.0,99.24,3.4,297.5,0.246247128,2019-01-04 05:00:00,
2019,1,4,6,5.1,79.72,0.0,99.29,3.32,299.4,0.393034697,2019-01-04 06:00:00,
2019,1,4,7,7.27,68.37,0.0,99.38,4.01,303.0,0.377415389,2019-01-04 07:00:00,
2019,1,4,8,9.49,59.53,0.0,99.48,3.2,300.3,0.369904637,2019-01-04 08:00:00,
2019,1,4,9,11.59,53.41,0.0,99.53,1.97,282.9,0.3322438,2019-01-04 09:00:00,
2019,1,4,10,14.47,44.71,0.0,99.51,2.03,279.4,0.334588289,2019-01-04 10:00:00,
2019,1,4,11,17.16,35.09,0.0,99.43,2.97,297.9,0.334701806,2019-01-04 11:00:00,
2019,1,4,12,18.26,31.58,0.0,99.36,2.89,295.1,0.326588988,2019-01-04 12:00:00,
2019,1,4,13,18.29,31.73,0.0,99.3,2.42,283.9,0.31870842,2019-01-04 13:00:00,
2019,1,4,14,17.59,36.53,0.0,99.23,1.75,273.9,0.314484566,2019-01-04 14:00:00,226.0
2019,1,4,15,15.77,50.02,0.0,99.2,1.58,270.0,0.306253821,2019-01-04 15:00:00,207.0
2019,1,4,16,13.97,50.7,0.0,99.19,1.91,275.4,0.302151352,2019-01-04 16:00:00,215.5
2019,1,4,17,13.21,50.05,0.0,99.21,1.82,280.1,0.30786109,2019-01-04 17:00:00,246.0
2019,1,4,18,12.91,49.99,0.0,99.24,1.65,285.5,0.314619452,2019-01-04 18:00:00,264.75
2019,1,4,19,12.56,50.31,0.0,99.3,1.55,297.7,0.318323821,2019-01-04 19:00:00,285.0
2019,1,4,20,12.18,49.7,0.0,99.34,1.26,320.5,0.32068488,2019-01-04 20:00:00,315.5
2019,1,4,21,11.8,49.71,0.0,99.35,1.18,4.4,0.326103777,2019-01-04 21:00:00,330.25
2019,1,4,22,10.98,50.18,0.0,99.35,1.57,34.9,0.33656469,2019-01-04 22:00:00,337.25
2019,1,4,23,9.52,54.77,0.0,99.31,2.18,54.3,0.349020809,2019-01-04 23:00:00,323.5
2019,1,5,0,8.24,60.0,0.0,99.29,2.66,67.2,0.361309946,2019-01-05 00:00:00,333.75
2019,1,5,1,7.54,63.07,0.0,99.26,2.88,78.8,0.373044312,2019-01-05 01:00:00,326.75
2019,1,5,2,7.19,64.58,0.0,99.23,2.87,90.6,0.388507873,2019-01-05 02:00:00,298.0
2019,1,5,3,6.98,65.33,0.0,99.19,2.76,105.1,0.405466229,2019-01-05 03:00:00,263.75
2019,1,5,4,6.66,66.79,0.0,99.2,2.72,119.3,0.422100753,2019-01-05 04:00:00,252.75
2019,1,5,5,6.21,69.09,0.0,99.24,2.77,129.0,0.442941487,2019-01-05 05:00:00,253.75
2019,1,5,6,5.71,72.09,0.0,99.31,2.83,133.6,0.568856597,2019-01-05 06:00:00,248.75
2019,1,5,7,7.6,65.79,0.0,99.39,2.43,135.3,0.605300128,2019-01-05 07:00:00,280.0
2019,1,5,8,11.1,53.57,0.0,99.47,3.01,132.6,0.632708848,2019-01-05 08:00:00,306.5
2019,1,5,9,13.92,46.93,0.0,99.51,2.12,119.1,0.7742998,2019-01-05 09:00:00,307.25
2019,1,5,10,18.66,32.68,0.0,99.46,3.05,135.7,0.790916026,2019-01-05 10:00:00,275.25
2019,1,5,11,20.96,26.89,0.0,99.35,2.72,137.2,0.804774344,2019-01-05 11:00:00,218.5
2019,1,5,12,21.81,25.26,0.0,99.24,2.11,131.9,0.816968977,2019-01-05 12:00:00,148.0
2019,1,5,13,22.11,24.66,0.0,99.14,1.77,124.9,0.827009797,2019-01-05 13:00:00,127.0
2019,1,5,14,21.7,25.51,0.0,99.07,1.75,116.9,0.843792737,2019-01-05 14:00:00,111.75
2019,1,5,15,20.16,38.88,0.0,99.04,1.38,110.4,0.882806122,2019-01-05 15:00:00,95.75
2019,1,5,16,17.22,43.12,0.0,99.04,1.93,103.8,0.935047209,2019-01-05 16:00:00,109.25
2019,1,5,17,15.17,44.2,0.0,99.07,2.35,102.0,0.989564002,2019-01-05 17:00:00,136.75
2019,1,5,18,13.93,47.81,0.0,99.12,2.64,101.4,1.06743574,2019-01-05 18:00:00,196.0
2019,1,5,19,12.92,50.76,0.0,99.15,2.87,99.8,1.1471355,2019-01-05 19:00:00,258.75
2019,1,5,20,12.14,53.22,0.0,99.17,3.01,99.2,1.22656047,2019-01-05 20:00:00,239.75
2019,1,5,21,11.6,55.26,0.0,99.15,3.04,98.7,1.32916772,2019-01-05 21:00:00,257.75
2019,1,5,22,11.07,57.21,0.0,99.12,3.06,97.3,1.43645227,2019-01-05 22:00:00,233.5
2019,1,5,23,10.61,59.09,0.0,99.08,3.05,97.0,1.56605184,2019-01-05 23:00:00,237.75
2019,1,6,0,10.29,60.87,0.01,99.06,2.99,97.7,1.72359192,2019-01-06 00:00:00,248.25
2019,1,6,1,9.95,62.9,0.13,99.04,2.86,100.5,1.85746968,2019-01-06 01:00:00,254.0
2019,1,6,2,9.59,65.61,0.47,99.02,2.63,102.5,1.9812783,2019-01-06 02:00:00,252.25
2019,1,6,3,9.38,68.0,1.28,98.98,2.31,103.8,2.02535176,2019-01-06 03:00:00,251.0
2019,1,6,4,9.37,69.12,1.44,98.98,1.83,103.9,2.01131082,2019-01-06 04:00:00,236.0
2019,1,6,5,9.47,69.63,1.28,99.03,1.28,99.9,1.98712564,2019-01-06 05:00:00,230.5
2019,1,6,6,9.48,70.17,1.59,99.1,0.79,72.3,1.9134866,2019-01-06 06:00:00,217.0
2019,1,6,7,9.83,71.46,2.41,99.18,0.86,34.1,1.91777754,2019-01-06 07:00:00,224.5
2019,1,6,8,10.96,68.85,2.65,99.25,1.58,24.3,1.89891398,2019-01-06 08:00:00,213.25
2019,1,6,9,12.14,65.72,0.9,99.3,2.27,24.8,1.24647737,2019-01-06 09:00:00,191.5
2019,1,6,10,14.55,55.28,0.3,99.27,2.66,32.7,1.27508974,2019-01-06 10:00:00,186.25
2019,1,6,11,17.02,44.39,1.19,99.2,2.79,46.7,1.3154161,2019-01-06 11:00:00,180.5
2019,1,6,12,18.32,40.26,1.42,99.11,2.49,56.0,1.36613381,2019-01-06 12:00:00,163.25
2019,1,6,13,18.77,39.26,1.05,99.05,2.11,51.6,1.38219678,2019-01-06 13:00:00,139.75
2019,1,6,14,18.92,39.03,0.46,99.01,1.77,31.6,1.31863594,2019-01-06 14:00:00,134.0
2019,1,6,15,18.03,46.54,0.38,99.02,1.51,359.2,1.20923519,2019-01-06 15:00:00,147.75
2019,1,6,16,14.94,58.08,0.4,99.06,2.35,336.9,1.09449697,2019-01-06 16:00:00,156.25
2019,1,6,17,13.14,60.71,0.13,99.13,3.23,334.3,1.00761878,2019-01-06 17:00:00,180.25
2019,1,6,18,13.19,62.23,0.61,99.21,4.19,337.4,0.949167728,2019-01-06 18:00:00,242.5
2019,1,6,19,12.68,66.98,0.66,99.27,4.94,340.7,0.888117552,2019-01-06 19:00:00,297.0
2019,1,6,20,11.53,73.91,0.16,99.31,4.28,344.6,0.81453985,2019-01-06 20:00:00,283.5
2019,1,6,21,10.4,79.92,0.01,99.3,3.54,348.4,0.748928845,2019-01-06 21:00:00,276.0
2019,1,6,22,9.59,83.55,0.35,99.26,3.21,351.4,0.701826274,2019-01-06 22:00:00,259.0
2019,1,6,23,9.06,85.34,0.46,99.24,2.99,352.7,0.670659184,2019-01-06 23:00:00,227.75
2019,1,7,0,8.75,85.32,0.03,99.24,2.89,353.0,0.649060249,2019-01-07 00:00:00,198.0
2019,1,7,1,8.52,84.79,0.01,99.22,2.84,353.5,0.632658362,2019-01-07 01:00:00,171.5
2019,1,7,2,8.19,84.93,0.0,99.18,2.82,351.2,0.619256496,2019-01-07 02:00:00,164.0
2019,1,7,3,7.74,86.35,0.0,99.16,2.85,346.6,0.601391375,2019-01-07 03:00:00,163.5
2019,1,7,4,7.27,88.41,0.0,99.17,2.92,341.6,0.580554545,2019-01-07 04:00:00,162.0
2019,1,7,5,6.86,90.5,0.0,99.22,2.97,338.4,0.57303369,2019-01-07 05:00:00,163.25
2019,1,7,6,6.52,92.38,0.02,99.3,2.96,336.5,0.751749396,2019-01-07 06:00:00,172.75
2019,1,7,7,8.57,81.08,0.05,99.38,3.14,334.6,0.710471272,2019-01-07 07:00:00,198.5
2019,1,7,8,11.26,68.82,0.0,99.45,3.7,332.0,0.662517548,2019-01-07 08:00:00,228.0
2019,1,7,9,14.85,56.5,0.0,99.47,3.53,327.3,0.865325391,2019-01-07 09:00:00,251.75
2019,1,7,10,17.86,47.09,0.0,99.45,3.77,321.6,0.797705173,2019-01-07 10:00:00,282.0
2019,1,7,11,20.06,38.85,0.0,99.36,3.57,310.9,0.728516877,2019-01-07 11:00:00,243.75
2019,1,7,12,21.27,34.14,0.0,99.26,3.58,306.1,0.676827192,2019-01-07 12:00:00,160.75
2019,1,7,13,21.59,32.11,0.0,99.2,3.67,306.7,0.637577295,2019-01-07 13:00:00,111.5
2019,1,7,14,21.05,32.29,0.0,99.18,3.74,306.7,0.602403343,2019-01-07 14:00:00,99.75
2019,1,7,15,19.64,37.79,0.0,99.17,2.91,305.1,0.575883627,2019-01-07 15:00:00,90.5
2019,1,7,16,15.57,52.61,0.0,99.17,2.65,302.4,0.555470109,2019-01-07 16:00:00,84.75
2019,1,7,17,12.97,56.99,0.0,99.2,3.15,302.4,0.530786097,2019-01-07 17:00:00,103.75
2019,1,7,18,12.03,60.2,0.0,99.26,3.27,303.8,0.488860786,2019-01-07 18:00:00,147.5
2019,1,7,19,11.23,64.33,0.0,99.3,3.31,305.4,0.437141985,2019-01-07 19:00:00,181.5
2019,1,7,20,10.59,68.14,0.0,99.33,3.4,308.6,0.394354135,2019-01-07 20:00:00,261.5
2019,1,7,21,10.06,71.63,0.0,99.33,3.5,312.0,0.350705951,2019-01-07 21:00:00,246.0
2019,1,7,22,9.42,75.3,0.0,99.32,3.5,317.2,0.324361622,2019-01-07 22:00:00,231.0
2019,1,7,23,8.64,79.5,0.0,99.3,3.34,321.9,0.308589995,2019-01-07 23:00:00,184.0
2019,1,8,0,7.82,84.03,0.0,99.27,3.1,324.3,0.301521629,2019-01-08 00:00:00,177.25
2019,1,8,1,7.16,87.88,0.0,99.23,2.98,322.8,0.306788236,2019-01-08 01:00:00,173.75
2019,1,8,2,6.63,91.07,0.0,99.16,2.93,317.5,0.316945255,2019-01-08 02:00:00,167.25
2019,1,8,3,6.26,93.07,0.0,99.14,3.04,308.9,0.314429879,2019-01-08 03:00:00,156.25
2019,1,8,4,6.2,92.8,0.0,99.15,3.2,304.3,0.306261301,2019-01-08 04:00:00,147.0
2019,1,8,5,6.32,90.74,0.0,99.18,3.34,302.6,0.301138669,2019-01-08 05:00:00,144.5
2019,1,8,6,6.78,86.02,0.0,99.23,3.42,302.1,0.460789531,2019-01-08 06:00:00,152.5
2019,1,8,7,8.67,73.96,0.0,99.28,4.2,302.9,0.428341568,2019-01-08 07:00:00,167.5
2019,1,8,8,10.15,66.33,0.0,99.31,3.48,298.3,0.414886147,2019-01-08 08:00:00,160.0
2019,1,8,9,12.03,59.43,0.0,99.3,2.8,279.5,0.444389164,2019-01-08 09:00:00,186.75
2019,1,8,10,16.13,45.01,0.0,99.25,4.04,286.6,0.430431902,2019-01-08 10:00:00,200.25
2019,1,8,11,19.24,35.6,0.0,99.11,4.69,290.9,0.421260566,2019-01-08 11:00:00,152.5
2019,1,8,12,20.75,31.27,0.0,98.97,4.34,287.4,0.418718338,2019-01-08 12:00:00,116.5
2019,1,8,13,21.55,28.52,0.0,98.87,4.5,284.7,0.411389142,2019-01-08 13:00:00,89.5
2019,1,8,14,21.44,27.77,0.0,98.82,4.82,283.9,0.399906367,2019-01-08 14:00:00,74.25
2019,1,8,15,20.23,30.98,0.0,98.81,4.29,285.0,0.389172226,2019-01-08 15:00:00,67.0
2019,1,8,16,15.93,44.88,0.0,98.84,3.18,286.0,0.3780981,2019-01-08 16:00:00,62.5
2019,1,8,17,13.19,49.96,0.0,98.9,3.68,287.5,0.366547436,2019-01-08 17:00:00,72.0
2019,1,8,18,12.5,50.77,0.0,98.94,3.84,288.4,0.359210908,2019-01-08 18:00:00,87.0
2019,1,8,19,11.86,51.72,0.0,98.99,4.0,289.7,0.355461985,2019-01-08 19:00:00,136.25
2019,1,8,20,11.23,52.99,0.0,99.02,4.17,291.5,0.351809621,2019-01-08 20:00:00,191.25
2019,1,8,21,10.54,54.5,0.0,99.04,4.18,292.3,0.34180066,2019-01-08 21:00:00,182.0
2019,1,8,22,9.79,56.12,0.0,99.03,4.07,292.8,0.323012769,2019-01-08 22:00:00,183.75
2019,1,8,23,9.05,57.87,0.0,99.01,3.9,292.9,0.304398268,2019-01-08 23:00:00,202.75
2019,1,9,0,8.37,59.59,0.0,99.01,3.75,292.6,0.284036875,2019-01-09 00:00:00,217.25
2019,1,9,1,7.85,60.84,0.0,99.0,3.74,292.8,0.26139164,2019-01-09 01:00:00,215.75
2019,1,9,2,7.31,62.34,0.0,98.98,3.71,294.6,0.240674734,2019-01-09 02:00:00,204.25
2019,1,9,3,6.7,64.34,0.0,98.94,3.57,296.6,0.221529827,2019-01-09 03:00:00,186.5
2019,1,9,4,6.22,66.18,0.0,98.96,3.57,298.2,0.205327749,2019-01-09 04:00:00,175.25
2019,1,9,5,5.82,68.42,0.0,99.01,3.53,299.9,0.192268223,2019-01-09 05:00:00,170.75
2019,1,9,6,5.46,71.42,0.0,99.07,3.41,300.7,0.325656801,2019-01-09 06:00:00,162.5
2019,1,9,7,7.51,64.49,0.0,99.13,4.5,298.7,0.305780023,2019-01-09 07:00:00,163.25
2019,1,9,8,10.27,56.46,0.0,99.19,4.09,290.2,0.284582078,2019-01-09 08:00:00,180.75
2019,1,9,9,14.29,46.46,0.0,99.22,3.9,283.6,0.401386768,2019-01-09 09:00:00,186.75
2019,1,9,10,19.28,33.61,0.0,99.17,6.85,305.2,0.370106906,2019-01-09 10:00:00,177.0
2019,1,9,11,21.14,28.74,0.0,99.1,7.0,303.6,0.335027784,2019-01-09 11:00:00,128.75
2019,1,9,12,22.09,26.62,0.0,99.02,6.87,301.5,0.302083939,2019-01-09 12:00:00,86.5
2019,1,9,13,22.45,25.97,0.0,98.96,6.87,300.3,0.276881009,2019-01-09 13:00:00,68.5
2019,1,9,14,21.93,26.68,0.0,98.93,6.65,300.3,0.259848088,2019-01-09 14:00:00,66.25
2019,1,9,15,20.67,29.53,0.0,98.93,5.57,299.4,0.249349356,2019-01-09 15:00:00,73.75
2019,1,9,16,16.45,42.62,0.0,98.95,3.4,294.3,0.241936207,2019-01-09 16:00:00,75.0
2019,1,9,17,13.23,49.98,0.0,98.99,3.64,290.9,0.238190636,2019-01-09 17:00:00,73.5
2019,1,9,18,12.25,51.76,0.0,99.02,3.69,289.3,0.237313896,2019-01-09 18:00:00,98.75
2019,1,9,19,11.32,53.64,0.0,99.05,3.67,289.2,0.236559257,2019-01-09 19:00:00,164.75
2019,1,9,20,10.44,55.76,0.0,99.08,3.63,289.8,0.232098535,2019-01-09 20:00:00,173.25
2019,1,9,21,9.59,57.84,0.0,99.09,3.51,289.6,0.222183734,2019-01-09 21:00:00,165.5
2019,1,9,22,8.77,60.0,0.0,99.07,3.39,290.2,0.208123818,2019-01-09 22:00:00,169.25
2019,1,9,23,8.02,62.09,0.0,99.05,3.28,290.1,0.194193721,2019-01-09 23:00:00,180.25
2019,1,10,0,7.4,64.02,0.0,99.08,3.26,289.2,0.181275159,2019-01-10 00:00:00,193.75
2019,1,10,1,6.9,65.62,0.0,99.09,3.32,289.4,0.17244558,2019-01-10 01:00:00,195.5
2019,1,10,2,6.35,67.31,0.0,99.07,3.28,289.6,0.164697647,2019-01-10 02:00:00,192.0
2019,1,10,3,5.71,69.46,0.0,99.01,3.16,289.2,0.157918081,2019-01-10 03:00:00,185.25
2019,1,10,4,5.12,71.44,0.0,98.98,3.07,288.4,0.149828464,2019-01-10 04:00:00,181.25
2019,1,10,5,4.58,73.65,0.0,99.0,2.97,288.3,0.144083828,2019-01-10 05:00:00,178.0
2019,1,10,6,4.21,74.87,0.0,99.08,3.0,289.5,0.423691034,2019-01-10 06:00:00,187.75
2019,1,10,7,6.39,64.38,0.0,99.16,3.82,290.9,0.408747613,2019-01-10 07:00:00,198.5
2019,1,10,8,8.98,55.09,0.0,99.22,3.14,288.4,0.395808816,2019-01-10 08:00:00,202.75
2019,1,10,9,12.98,44.47,0.0,99.25,2.58,287.1,0.342148304,2019-01-10 09:00:00,218.5
2019,1,10,10,17.92,31.75,0.0,99.21,4.46,305.2,0.335343659,2019-01-10 10:00:00,202.5
2019,1,10,11,20.16,26.91,0.0,99.12,4.82,304.8,0.324188381,2019-01-10 11:00:00,155.75
2019,1,10,12,21.09,25.0,0.0,99.0,4.46,301.3,0.314436823,2019-01-10 12:00:00,111.25
2019,1,10,13,21.48,23.65,0.0,98.92,4.22,298.0,0.309032619,2019-01-10 13:00:00,88.75
2019,1,10,14,21.13,23.39,0.0,98.86,3.78,297.2,0.304625154,2019-01-10 14:00:00,88.5
2019,1,10,15,19.72,29.5,0.0,98.84,2.44,298.7,0.30084762,2019-01-10 15:00:00,78.0
2019,1,10,16,16.27,42.56,0.0,98.85,2.01,300.8,0.298313677,2019-01-10 16:00:00,69.0
2019,1,10,17,14.82,37.25,0.0,98.9,1.94,302.1,0.29831031,2019-01-10 17:00:00,74.5
2019,1,10,18,14.57,35.97,0.0,98.96,1.65,303.4,0.298655182,2019-01-10 18:00:00,103.5
2019,1,10,19,13.56,37.61,0.0,99.02,1.47,308.7,0.302254528,2019-01-10 19:00:00,153.0
2019,1,10,20,12.83,38.72,0.0,99.06,1.43,319.3,0.310404986,2019-01-10 20:00:00,197.5
2019,1,10,21,12.13,40.22,0.0,99.09,1.45,330.3,0.322967827,2019-01-10 21:00:00,229.75
2019,1,10,22,11.41,41.84,0.0,99.12,1.51,343.0,0.339754701,2019-01-10 22:00:00,260.0
2019,1,10,23,10.9,42.92,0.0,99.14,1.63,354.4,0.357834101,2019-01-10 23:00:00,283.0
2019,1,11,0,10.1,45.54,0.0,99.15,1.89,4.3,0.38019672,2019-01-11 00:00:00,264.0
2019,1,11,1,9.16,49.32,0.0,99.13,2.09,11.0,0.411646217,2019-01-11 01:00:00,273.5
2019,1,11,2,8.19,53.97,0.0,99.1,2.29,15.4,0.445733428,2019-01-11 02:00:00,282.0
2019,1,11,3,7.27,60.25,0.0,99.08,2.47,21.4,0.471989959,2019-01-11 03:00:00,276.0
2019,1,11,4,6.83,65.45,0.0,99.08,2.46,32.4,0.491119325,2019-01-11 04:00:00,272.25
2019,1,11,5,6.93,68.21,0.0,99.12,2.26,45.0,0.498460442,2019-01-11 05:00:00,263.75
2019,1,11,6,7.6,67.19,0.0,99.22,1.8,61.2,0.693531394,2019-01-11 06:00:00,270.5
2019,1,11,7,9.41,62.05,0.0,99.33,1.25,82.6,0.699083149,2019-01-11 07:00:00,273.5
