YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,AOD,Timestamp,PM2.5
2019,1,3,8,12.86,32.77,0.0,97.48,1.9,341.6,0.340047508,2019-01-03 08:00:00,85.86
2019,1,3,9,16.22,26.39,0.0,97.53,1.33,338.4,0.309417456,2019-01-03 09:00:00,100.62
2019,1,3,10,20.65,17.67,0.0,97.49,1.17,338.5,0.300526112,2019-01-03 10:00:00,107.86
2019,1,3,11,22.64,13.13,0.0,97.38,1.39,319.7,0.301996708,2019-01-03 11:00:00,54.19
2019,1,3,12,23.69,10.98,0.0,97.27,1.82,314.3,0.313247412,2019-01-03 12:00:00,39.28
2019,1,3,13,24.11,10.07,0.0,97.19,2.25,315.7,0.331017941,2019-01-03 13:00:00,85.29
2019,1,3,14,23.87,10.01,0.0,97.15,2.59,322.2,0.353979528,2019-01-03 14:00:00,60.97
2019,1,3,15,22.79,11.07,0.0,97.13,2.6,332.1,0.37874952,2019-01-03 15:00:00,40.81
2019,1,3,16,18.09,17.8,0.0,97.15,2.35,350.2,0.39829421,2019-01-03 16:00:00,43.72
2019,1,3,17,14.37,22.86,0.0,97.19,2.97,1.4,0.411285877,2019-01-03 17:00:00,44.16
2019,1,3,18,12.78,27.38,0.0,97.24,3.08,7.3,0.418699414,2019-01-03 18:00:00,38.89
2019,1,3,19,11.52,32.97,0.0,97.27,2.97,8.5,0.417128652,2019-01-03 19:00:00,49.72
2019,1,3,20,10.5,39.34,0.0,97.29,2.84,4.6,0.418585092,2019-01-03 20:00:00,60.97
2019,1,3,21,9.69,45.8,0.0,97.29,2.81,358.6,0.417703241,2019-01-03 21:00:00,78.24
2019,1,3,22,9.07,51.78,0.0,97.25,2.75,355.4,0.414034605,2019-01-03 22:00:00,94.27
2019,1,3,23,8.6,56.21,0.0,97.2,2.64,354.4,0.41758287,2019-01-03 23:00:00,94.69
2019,1,4,0,8.11,59.41,0.0,97.21,2.68,355.7,0.414081812,2019-01-04 00:00:00,85.74
2019,1,4,1,7.74,61.81,0.0,97.21,2.63,358.5,0.406700939,2019-01-04 01:00:00,66.22
2019,1,4,2,7.45,63.33,0.0,97.18,2.57,358.9,0.397553295,2019-01-04 02:00:00,53.09
2019,1,4,3,7.22,64.62,0.0,97.14,2.48,359.1,0.387701243,2019-01-04 03:00:00,39.28
2019,1,4,4,6.84,66.49,0.0,97.16,2.56,355.5,0.378586352,2019-01-04 04:00:00,41.98
2019,1,4,5,6.8,66.69,0.0,97.18,2.4,351.1,0.375033408,2019-01-04 05:00:00,48.77
2019,1,4,6,7.12,65.26,0.0,97.21,2.08,341.5,0.433371991,2019-01-04 06:00:00,52.82
2019,1,4,7,9.05,57.0,0.0,97.28,1.59,329.7,0.43269825,2019-01-04 07:00:00,60.36
2019,1,4,8,12.58,44.88,0.0,97.36,1.47,313.9,0.432019353,2019-01-04 08:00:00,83.89
2019,1,4,9,15.93,34.68,0.0,97.4,0.87,293.6,0.256873429,2019-01-04 09:00:00,105.93
2019,1,4,10,20.2,20.38,0.0,97.34,0.7,277.4,0.255253971,2019-01-04 10:00:00,104.11
2019,1,4,11,21.82,16.64,0.0,97.24,0.57,250.6,0.251951128,2019-01-04 11:00:00,85.63
2019,1,4,12,22.06,15.91,0.0,97.14,0.6,195.4,0.248663589,2019-01-04 12:00:00,68.32
2019,1,4,13,21.95,15.89,0.0,97.06,1.05,169.5,0.23877953,2019-01-04 13:00:00,54.75
2019,1,4,14,21.53,16.42,0.0,97.01,1.38,167.9,0.230772972,2019-01-04 14:00:00,45.62
2019,1,4,15,19.72,21.05,0.0,96.98,1.11,159.9,0.220458686,2019-01-04 15:00:00,35.79
2019,1,4,16,17.72,23.32,0.0,96.96,1.29,152.8,0.215734184,2019-01-04 16:00:00,30.7
2019,1,4,17,16.41,24.92,0.0,96.97,1.44,147.2,0.224666089,2019-01-04 17:00:00,35.15
2019,1,4,18,15.72,26.49,0.0,97.01,1.46,144.8,0.23398234,2019-01-04 18:00:00,46.45
2019,1,4,19,14.8,28.39,0.0,97.04,1.59,135.8,0.244216174,2019-01-04 19:00:00,72.93
2019,1,4,20,13.45,31.49,0.0,97.05,2.06,123.3,0.254329294,2019-01-04 20:00:00,93.97
2019,1,4,21,11.76,36.2,0.0,97.06,2.45,116.5,0.263228804,2019-01-04 21:00:00,94.83
2019,1,4,22,10.15,41.67,0.0,97.04,2.79,111.2,0.270214945,2019-01-04 22:00:00,87.93
2019,1,4,23,9.07,46.41,0.0,97.02,3.05,109.9,0.276450157,2019-01-04 23:00:00,82.14
2019,1,5,0,8.23,50.83,0.0,97.02,3.2,112.0,0.284471214,2019-01-05 00:00:00,76.35
2019,1,5,1,7.58,54.77,0.0,97.01,3.23,115.7,0.297427744,2019-01-05 01:00:00,66.13
2019,1,5,2,6.97,58.49,0.0,96.99,3.15,120.1,0.313196033,2019-01-05 02:00:00,48.26
2019,1,5,3,6.43,61.65,0.0,96.96,3.09,124.5,0.328017443,2019-01-05 03:00:00,15.48
2019,1,5,4,6.04,64.33,0.0,96.96,3.09,128.4,0.340928972,2019-01-05 04:00:00,61.53
2019,1,5,5,5.78,66.36,0.0,96.99,3.13,131.6,0.35298413,2019-01-05 05:00:00,58.44
2019,1,5,6,5.6,67.92,0.0,97.04,3.19,134.9,0.466275752,2019-01-05 06:00:00,52.56
2019,1,5,7,8.09,57.56,0.0,97.11,3.53,139.1,0.473907441,2019-01-05 07:00:00,55.68
2019,1,5,8,11.41,46.21,0.0,97.18,4.13,141.4,0.487275779,2019-01-05 08:00:00,77.9
2019,1,5,9,15.29,35.16,0.0,97.21,3.97,140.8,0.693376839,2019-01-05 09:00:00,115.92
2019,1,5,10,19.75,24.29,0.0,97.15,5.62,145.9,0.707657039,2019-01-05 10:00:00,130.72
2019,1,5,11,22.18,19.5,0.0,97.03,4.92,149.1,0.722124279,2019-01-05 11:00:00,99.48
2019,1,5,12,23.45,17.39,0.0,96.92,3.98,148.1,0.730787933,2019-01-05 12:00:00,78.9
2019,1,5,13,23.94,16.56,0.0,96.83,3.44,144.7,0.729605854,2019-01-05 13:00:00,68.31
2019,1,5,14,23.53,16.96,0.0,96.76,3.33,137.7,0.719779789,2019-01-05 14:00:00,66.38
2019,1,5,15,22.33,18.57,0.0,96.74,3.2,128.9,0.708503723,2019-01-05 15:00:00,68.55
2019,1,5,16,17.91,26.23,0.0,96.75,2.7,116.4,0.704818487,2019-01-05 16:00:00,59.62
2019,1,5,17,14.69,33.8,0.0,96.79,3.27,111.2,0.712819219,2019-01-05 17:00:00,62.68
2019,1,5,18,13.61,38.26,0.0,96.84,3.36,109.7,0.733433247,2019-01-05 18:00:00,81.12
2019,1,5,19,12.67,42.49,0.0,96.87,3.34,109.6,0.78139478,2019-01-05 19:00:00,110.69
2019,1,5,20,11.74,46.53,0.0,96.88,3.24,111.9,0.875959337,2019-01-05 20:00:00,138.46
2019,1,5,21,10.86,50.27,0.0,96.87,3.13,116.0,0.975883365,2019-01-05 21:00:00,160.31
2019,1,5,22,10.13,53.26,0.01,96.83,2.99,120.1,1.08022368,2019-01-05 22:00:00,164.32
2019,1,5,23,9.55,55.49,0.06,96.8,2.84,124.8,1.1619482,2019-01-05 23:00:00,145.95
2019,1,6,0,9.03,58.13,3.21,96.78,2.67,130.4,1.19838762,2019-01-06 00:00:00,124.93
2019,1,6,1,8.81,60.5,4.02,96.77,2.36,137.4,1.2263515,2019-01-06 01:00:00,110.84
2019,1,6,2,9.16,60.4,4.23,96.75,1.88,139.5,1.25770974,2019-01-06 02:00:00,68.74
2019,1,6,3,9.25,60.28,0.38,96.72,1.5,132.3,1.29089677,2019-01-06 03:00:00,15.16
2019,1,6,4,8.96,61.88,0.18,96.72,1.42,121.8,1.30492342,2019-01-06 04:00:00,61.23
2019,1,6,5,8.46,63.89,0.07,96.76,1.36,111.1,1.29265606,2019-01-06 05:00:00,61.32
2019,1,6,6,8.08,65.61,0.06,96.82,1.28,98.5,1.30615985,2019-01-06 06:00:00,61.32
2019,1,6,7,8.54,65.58,0.05,96.88,1.09,84.2,1.28039169,2019-01-06 07:00:00,69.87
2019,1,6,8,10.33,59.53,0.0,96.95,1.15,63.7,1.30489516,2019-01-06 08:00:00,70.66
2019,1,6,9,12.81,50.65,0.0,96.99,1.2,57.2,1.3963486,2019-01-06 09:00:00,49.92
2019,1,6,10,16.81,35.31,0.0,96.96,1.6,74.1,1.39170992,2019-01-06 10:00:00,39.82
2019,1,6,11,18.77,30.11,0.02,96.89,1.44,52.9,1.37463224,2019-01-06 11:00:00,37.12
2019,1,6,12,19.75,28.1,0.33,96.8,1.68,29.2,1.34574962,2019-01-06 12:00:00,38.6
2019,1,6,13,20.04,27.72,1.02,96.76,2.18,15.7,1.26904726,2019-01-06 13:00:00,50.7
2019,1,6,14,19.7,28.58,0.39,96.74,2.75,10.0,1.15229416,2019-01-06 14:00:00,57.27
2019,1,6,15,18.76,30.74,0.0,96.78,3.22,10.4,1.00459373,2019-01-06 15:00:00,61.29
2019,1,6,16,15.44,39.37,0.0,96.84,2.64,15.4,0.85046804,2019-01-06 16:00:00,64.3
2019,1,6,17,12.79,48.59,0.0,96.93,3.23,13.6,0.717115283,2019-01-06 17:00:00,70.85
2019,1,6,18,12.03,52.67,0.0,97.02,3.56,8.4,0.610210776,2019-01-06 18:00:00,67.78
2019,1,6,19,11.3,56.36,0.0,97.1,3.66,2.3,0.526468337,2019-01-06 19:00:00,63.03
2019,1,6,20,10.42,60.64,0.0,97.14,3.44,357.7,0.461698711,2019-01-06 20:00:00,63.6
2019,1,6,21,9.55,64.92,0.0,97.12,3.19,355.0,0.416135848,2019-01-06 21:00:00,58.48
2019,1,6,22,8.81,68.92,0.0,97.1,3.06,352.7,0.384199262,2019-01-06 22:00:00,51.0
2019,1,6,23,8.17,72.97,0.0,97.09,2.96,350.3,0.36220789,2019-01-06 23:00:00,44.25
